species_id,sciname,kingdom,phylum,tot_count_cells,num_countries,xbd
URM-2-2413,Lissoclinum patella,Animalia,Chordata,2061,52,transboundary
URM-2-2423,Lissoclinum sente,Animalia,Chordata,493,15,transboundary
URM-2-2430,Lissoclinum timorense,Animalia,Chordata,2765,67,transboundary
URM-2-2434,Lissoclinum vareau,Animalia,Chordata,371,18,transboundary
URM-2-244,Cilunculus armatus,Animalia,Arthropoda,208,6,transboundary
URM-2-2449,Polysyncraton bilobatum,Animalia,Chordata,275,10,transboundary
URM-2-2453,Polysyncraton chondrilla,Animalia,Chordata,1205,7,transboundary
URM-2-2458,Polysyncraton dromide,Animalia,Chordata,1094,25,transboundary
URM-2-2477,Polysyncraton meandratum,Animalia,Chordata,403,9,transboundary
URM-2-2478,Polysyncraton millepore,Animalia,Chordata,1373,36,transboundary
URM-2-2485,Polysyncraton niveum,Animalia,Chordata,838,14,transboundary
URM-2-2488,Polysyncraton otuetue,Animalia,Chordata,586,20,transboundary
URM-2-249,Cilunculus cactoides,Animalia,Arthropoda,345,5,transboundary
URM-2-2490,Polysyncraton papyrus,Animalia,Chordata,76,1,singlecountry
URM-2-2493,Polysyncraton pavimentum,Animalia,Chordata,767,13,transboundary
URM-2-2496,Polysyncraton pontoniae,Animalia,Chordata,378,19,transboundary
URM-2-2499,Polysyncraton pseudorugosum,Animalia,Chordata,1110,24,transboundary
URM-2-2501,Polysyncraton purou,Animalia,Chordata,1685,38,transboundary
URM-2-2507,Polysyncraton rostrum,Animalia,Chordata,689,30,transboundary
URM-2-2509,Polysyncraton rugosum,Animalia,Chordata,216,5,transboundary
URM-2-2519,Polysyncraton thallomorpha,Animalia,Chordata,647,19,transboundary
URM-2-2525,Trididemnum areolatum,Animalia,Chordata,1626,47,transboundary
URM-2-2531,Trididemnum clinides,Animalia,Chordata,1241,26,transboundary
URM-2-2532,Trididemnum cristatum,Animalia,Chordata,70,1,singlecountry
URM-2-2533,Trididemnum cyclops,Animalia,Chordata,3064,75,transboundary
URM-2-2535,Trididemnum discrepans,Animalia,Chordata,2617,54,transboundary
URM-2-2545,Trididemnum miniatum,Animalia,Chordata,878,23,transboundary
URM-2-2547,Trididemnum nobile,Animalia,Chordata,143,2,transboundary
URM-2-2549,Trididemnum nubilum,Animalia,Chordata,1314,26,transboundary
URM-2-255,Cilunculus gracilis,Animalia,Arthropoda,133,5,transboundary
URM-2-2553,Trididemnum paracyclops,Animalia,Chordata,1850,46,transboundary
URM-2-2569,Trididemnum strigosum,Animalia,Chordata,1032,23,transboundary
URM-2-2573,Trididemnum tomarahi,Animalia,Chordata,984,35,transboundary
URM-2-2578,Dimeatus attenuatus,Animalia,Chordata,158,2,transboundary
URM-2-2581,Euherdmania claviformis,Animalia,Chordata,715,18,transboundary
URM-2-2583,Euherdmania digitata,Animalia,Chordata,1326,34,transboundary
URM-2-259,Cilunculus kravcovi,Animalia,Arthropoda,3,2,transboundary
URM-2-2598,Distaplia colligans,Animalia,Chordata,2515,10,transboundary
URM-2-2600,Distaplia corolla,Animalia,Chordata,381,25,transboundary
URM-2-2602,Distaplia cylindrica,Animalia,Chordata,2845,10,transboundary
URM-2-2611,Distaplia mikropnoa,Animalia,Chordata,1669,30,transboundary
URM-2-2613,Distaplia occidentalis,Animalia,Chordata,405,3,transboundary
URM-2-2617,Distaplia racemosa,Animalia,Chordata,1320,23,transboundary
URM-2-2627,Distaplia turboensis,Animalia,Chordata,626,13,transboundary
URM-2-2630,Distaplia viridis,Animalia,Chordata,633,9,transboundary
URM-2-2631,Hypodistoma deerratum,Animalia,Chordata,2114,32,transboundary
URM-2-2632,Hypodistoma mirabile,Animalia,Chordata,201,1,singlecountry
URM-2-2634,Hypsistozoa distomoides,Animalia,Chordata,184,2,transboundary
URM-2-264,Cilunculus sekiguchii,Animalia,Arthropoda,19,1,singlecountry
URM-2-2646,Protoholozoa pedunculata,Animalia,Chordata,21410,16,transboundary
URM-2-2649,Sigillina cyanea,Animalia,Chordata,2985,37,transboundary
URM-2-265,Cilunculus sewelli,Animalia,Arthropoda,18909,41,transboundary
URM-2-2653,Sigillina grandissima,Animalia,Chordata,254,1,singlecountry
URM-2-2654,Eudistoma magalhaensis,Animalia,Chordata,392,5,transboundary
URM-2-2660,Sigillina signifera,Animalia,Chordata,1687,25,transboundary
URM-2-2661,Sycozoa anomala,Animalia,Chordata,1265,9,transboundary
URM-2-2665,Sycozoa cerebriformis,Animalia,Chordata,1231,23,transboundary
URM-2-2666,Sycozoa gaimardi,Animalia,Chordata,2102,10,transboundary
URM-2-2667,Sycozoa georgiana,Animalia,Chordata,1944,9,transboundary
URM-2-2674,Sycozoa sigillinoides,Animalia,Chordata,2464,14,transboundary
URM-2-2678,Cibacapsa gulosa,Animalia,Chordata,937,7,transboundary
URM-2-268,Dromedopycnon acanthus,Animalia,Arthropoda,56,4,transboundary
URM-2-2680,Dicopia antirrhinum,Animalia,Chordata,884,10,transboundary
URM-2-2681,Dicopia fimbriata,Animalia,Chordata,1277,23,transboundary
URM-2-2688,Octacnemus bythius,Animalia,Chordata,1368,15,transboundary
URM-2-2690,Octacnemus ingolfi,Animalia,Chordata,14357,76,transboundary
URM-2-2691,Octacnemus kottae,Animalia,Chordata,1904,3,transboundary
URM-2-2695,Situla galeata,Animalia,Chordata,4412,27,transboundary
URM-2-2696,Situla lanosa,Animalia,Chordata,1769,8,transboundary
URM-2-2698,Situla multitentaculata,Animalia,Chordata,2318,3,transboundary
URM-2-2699,Situla pelliculosa,Animalia,Chordata,570,5,transboundary
URM-2-2700,Situla rebainsi,Animalia,Chordata,2457,3,transboundary
URM-2-2701,Megalodicopia rineharti,Animalia,Chordata,15215,43,transboundary
URM-2-2706,Ecteinascidia diaphanis,Animalia,Chordata,1568,27,transboundary
URM-2-2713,Ecteinascidia imperfecta,Animalia,Chordata,403,28,transboundary
URM-2-2719,Ecteinascidia sluiteri,Animalia,Chordata,3638,56,transboundary
URM-2-2721,Ecteinascidia thurstoni,Animalia,Chordata,1337,50,transboundary
URM-2-273,Eurycyde antarctica,Animalia,Arthropoda,28,1,singlecountry
URM-2-2730,Perophora hutchisoni,Animalia,Chordata,184,2,transboundary
URM-2-2736,Perophora multiclathrata,Animalia,Chordata,1791,72,transboundary
URM-2-2738,Perophora namei,Animalia,Chordata,1009,25,transboundary
URM-2-274,Eurycyde arctica,Animalia,Arthropoda,12,1,singlecountry
URM-2-2740,Perophora regina,Animalia,Chordata,619,33,transboundary
URM-2-2745,Perophora viridis,Animalia,Chordata,384,24,transboundary
URM-2-2746,Microgastra granosa,Animalia,Chordata,2583,51,transboundary
URM-2-2748,Plurella elongata,Animalia,Chordata,232,1,singlecountry
URM-2-275,Eurycyde clitellaria,Animalia,Arthropoda,525,29,transboundary
URM-2-2758,Brevicollus tuberatus,Animalia,Chordata,167,2,transboundary
URM-2-2759,Citorclinum laboutei,Animalia,Chordata,494,14,transboundary
URM-2-2761,Cystodytes dellechiajei,Animalia,Chordata,7650,149,transboundary
URM-2-2765,Cystodytes lobatus,Animalia,Chordata,1111,16,transboundary
URM-2-2769,Cystodytes punctatus,Animalia,Chordata,1552,25,transboundary
URM-2-2771,Cystodytes solitus,Animalia,Chordata,1715,45,transboundary
URM-2-2772,Cystodytes violatinctus,Animalia,Chordata,1177,42,transboundary
URM-2-2773,Eucoelium coronaria,Animalia,Chordata,1035,19,transboundary
URM-2-2775,Eucoelium mariae,Animalia,Chordata,312,9,transboundary
URM-2-2781,Eudistoma album,Animalia,Chordata,1031,26,transboundary
URM-2-2782,Eudistoma amplum,Animalia,Chordata,2215,52,transboundary
URM-2-2793,Eudistoma capsulatum,Animalia,Chordata,442,24,transboundary
URM-2-2794,Eudistoma carnosum,Animalia,Chordata,561,11,transboundary
URM-2-2795,Eudistoma carolinense,Animalia,Chordata,470,30,transboundary
URM-2-2796,Eudistoma clarum,Animalia,Chordata,293,18,transboundary
URM-2-2805,Eudistoma gilboviride,Animalia,Chordata,1623,26,transboundary
URM-2-2807,Eudistoma glaucum,Animalia,Chordata,2579,28,transboundary
URM-2-2811,Eudistoma hospitale,Animalia,Chordata,641,33,transboundary
URM-2-2820,Eudistoma laysani,Animalia,Chordata,1767,45,transboundary
URM-2-2822,Eudistoma maculosum,Animalia,Chordata,142,2,transboundary
URM-2-2829,Eudistoma molle,Animalia,Chordata,51,2,transboundary
URM-2-2833,Eudistoma obscuratum,Animalia,Chordata,540,28,transboundary
URM-2-2835,Eudistoma olivaceum,Animalia,Chordata,792,54,transboundary
URM-2-2837,Eudistoma ovatum,Animalia,Chordata,1715,28,transboundary
URM-2-2847,Eudistoma purpureum,Animalia,Chordata,141,5,transboundary
URM-2-2848,Eudistoma pyriforme,Animalia,Chordata,1711,45,transboundary
URM-2-2849,Eudistoma reginum,Animalia,Chordata,2122,46,transboundary
URM-2-2859,Eudistoma superlatum,Animalia,Chordata,577,13,transboundary
URM-2-286,Eurycyde raphiaster,Animalia,Arthropoda,704,44,transboundary
URM-2-2862,Eudistoma toealense,Animalia,Chordata,1074,29,transboundary
URM-2-2867,Eudistoma viride,Animalia,Chordata,1093,19,transboundary
URM-2-2874,Polycitor annulus,Animalia,Chordata,276,5,transboundary
URM-2-2877,Polycitor circes,Animalia,Chordata,1769,29,transboundary
URM-2-2879,Polycitor columna,Animalia,Chordata,33,1,singlecountry
URM-2-288,Eurycyde setosa,Animalia,Arthropoda,1138,20,transboundary
URM-2-2881,Polycitor emergens,Animalia,Chordata,277,2,transboundary
URM-2-2883,Polycitor giganteus,Animalia,Chordata,929,15,transboundary
URM-2-2891,Polycitor translucidus,Animalia,Chordata,1305,29,transboundary
URM-2-29,Achelia hoekii,Animalia,Arthropoda,606,2,transboundary
URM-2-2901,Aplidiopsis discoveryi,Animalia,Chordata,893,9,transboundary
URM-2-2916,Aplidium abyssum,Animalia,Chordata,52,4,transboundary
URM-2-2929,Aplidium aurorae,Animalia,Chordata,1394,4,transboundary
URM-2-2932,Aplidium balleniae,Animalia,Chordata,1248,4,transboundary
URM-2-2934,Aplidium bilinguae,Animalia,Chordata,1482,5,transboundary
URM-2-2939,Aplidium caelestis,Animalia,Chordata,1059,20,transboundary
URM-2-2946,Aplidium circumvolutum,Animalia,Chordata,2034,13,transboundary
URM-2-2947,Aplidium clivosum,Animalia,Chordata,780,11,transboundary
URM-2-295,Hemichela micrasterias,Animalia,Arthropoda,611,6,transboundary
URM-2-2951,Aplidium coniferum,Animalia,Chordata,192,2,transboundary
URM-2-2955,Aplidium crateriferum,Animalia,Chordata,4305,89,transboundary
URM-2-2957,Aplidium cyaneum,Animalia,Chordata,1913,5,transboundary
URM-2-2962,Aplidium directum,Animalia,Chordata,275,5,transboundary
URM-2-2964,Aplidium distaplium,Animalia,Chordata,57,1,singlecountry
URM-2-2972,Aplidium falklandicum,Animalia,Chordata,2080,12,transboundary
URM-2-2974,Aplidium flavolineatum,Animalia,Chordata,918,39,transboundary
URM-2-2977,Aplidium fuegiense,Animalia,Chordata,2413,12,transboundary
URM-2-2983,Aplidium glabrum,Animalia,Chordata,3870,25,transboundary
URM-2-2984,Aplidium globosum,Animalia,Chordata,3176,12,transboundary
URM-2-2985,Aplidium gracile,Animalia,Chordata,788,6,transboundary
URM-2-2987,Aplidium grisiatum,Animalia,Chordata,1183,24,transboundary
URM-2-2994,Aplidium imbutum,Animalia,Chordata,2789,12,transboundary
URM-2-2995,Aplidium incubatum,Animalia,Chordata,247,5,transboundary
URM-2-2999,Aplidium irregulare,Animalia,Chordata,899,6,transboundary
URM-2-3,Achelia alaskensis,Animalia,Arthropoda,1002,9,transboundary
URM-2-3012,Aplidium longithorax,Animalia,Chordata,1246,27,transboundary
URM-2-3013,Aplidium longum,Animalia,Chordata,404,8,transboundary
URM-2-3014,Aplidium loricatum,Animalia,Chordata,2429,4,transboundary
URM-2-3018,Aplidium magnilarvum,Animalia,Chordata,53,1,singlecountry
URM-2-3021,Aplidium meridianum,Animalia,Chordata,2840,12,transboundary
URM-2-3022,Aplidium mernooensis,Animalia,Chordata,1125,28,transboundary
URM-2-3025,Aplidium miripartum,Animalia,Chordata,1525,4,transboundary
URM-2-3030,Aplidium multiplicatum,Animalia,Chordata,2398,36,transboundary
URM-2-3032,Aplidium nadaense,Animalia,Chordata,515,13,transboundary
URM-2-3039,Aplidium ordinatum,Animalia,Chordata,1458,4,transboundary
URM-2-3041,Aplidium ovum,Animalia,Chordata,982,13,transboundary
URM-2-3049,Aplidium pellucidum,Animalia,Chordata,399,4,transboundary
URM-2-3063,Aplidium pseudoradiatum,Animalia,Chordata,200,3,transboundary
URM-2-3067,Aplidium radiatum,Animalia,Chordata,1497,3,transboundary
URM-2-3069,Aplidium recumbens,Animalia,Chordata,1276,12,transboundary
URM-2-3071,Aplidium ritteri,Animalia,Chordata,917,23,transboundary
URM-2-3081,Aplidium siderum,Animalia,Chordata,1043,3,transboundary
URM-2-3083,Aplidium solidum,Animalia,Chordata,3122,65,transboundary
URM-2-3086,Aplidium stanleyi,Animalia,Chordata,2552,10,transboundary
URM-2-3094,Aplidium triplex,Animalia,Chordata,2593,11,transboundary
URM-2-3097,Aplidium undulatum,Animalia,Chordata,815,10,transboundary
URM-2-3100,Aplidium uteute,Animalia,Chordata,32,3,transboundary
URM-2-3102,Aplidium variabile,Animalia,Chordata,1227,14,transboundary
URM-2-3103,Aplidium vastum,Animalia,Chordata,1153,3,transboundary
URM-2-311,Nymphopsis duodorsospinosa,Animalia,Arthropoda,551,33,transboundary
URM-2-3120,Pharyngodictyon mirabile,Animalia,Chordata,18998,19,transboundary
URM-2-3123,Placentela translucida,Animalia,Chordata,784,3,transboundary
URM-2-3125,Polyclinum aurantium,Animalia,Chordata,819,16,transboundary
URM-2-3128,Polyclinum constellatum,Animalia,Chordata,3837,119,transboundary
URM-2-3131,Polyclinum fungosum,Animalia,Chordata,187,2,transboundary
URM-2-3146,Polyclinum planum,Animalia,Chordata,62,2,transboundary
URM-2-3147,Polyclinum psammiferum,Animalia,Chordata,881,23,transboundary
URM-2-3148,Polyclinum pute,Animalia,Chordata,883,32,transboundary
URM-2-3153,Polyclinum sluiteri,Animalia,Chordata,400,18,transboundary
URM-2-3159,Ritterella dispar,Animalia,Chordata,82,6,transboundary
URM-2-3163,Ritterella mirifica,Animalia,Chordata,659,3,transboundary
URM-2-3179,Synoicum adareanum,Animalia,Chordata,2291,6,transboundary
URM-2-3182,Synoicum arenaceum,Animalia,Chordata,194,2,transboundary
URM-2-3189,Synoicum castellatum,Animalia,Chordata,717,21,transboundary
URM-2-3196,Synoicum daucum,Animalia,Chordata,4205,69,transboundary
URM-2-320,Paranymphon spinosum,Animalia,Arthropoda,1767,53,transboundary
URM-2-3201,Synoicum georgianum,Animalia,Chordata,2037,12,transboundary
URM-2-3202,Morchellium giardi,Animalia,Chordata,551,11,transboundary
URM-2-3207,Synoicum intercedens,Animalia,Chordata,1043,38,transboundary
URM-2-3220,Synoicum ostentor,Animalia,Chordata,1448,4,transboundary
URM-2-3222,Synoicum papilliferum,Animalia,Chordata,96,1,singlecountry
URM-2-3230,Synoicum pulmonaria,Animalia,Chordata,1151,14,transboundary
URM-2-3231,Synoicum ramulosum,Animalia,Chordata,966,4,transboundary
URM-2-3234,Synoicum sacculum,Animalia,Chordata,253,1,singlecountry
URM-2-3247,Condominium areolatum,Animalia,Chordata,1640,28,transboundary
URM-2-326,Scipiolus plumosus,Animalia,Arthropoda,2303,29,transboundary
URM-2-3260,Pseudodistoma aureum,Animalia,Chordata,1226,27,transboundary
URM-2-3261,Pseudodistoma australe,Animalia,Chordata,746,10,transboundary
URM-2-3270,Pseudodistoma fragile,Animalia,Chordata,2835,56,transboundary
URM-2-3271,Pseudodistoma inflatum,Animalia,Chordata,305,9,transboundary
URM-2-3278,Pseudodistoma pilatum,Animalia,Chordata,62,1,singlecountry
URM-2-3281,Euclavella claviformis,Animalia,Chordata,78,3,transboundary
URM-2-3286,Pycnoclavella detorta,Animalia,Chordata,1963,33,transboundary
URM-2-3287,Pycnoclavella diminuta,Animalia,Chordata,2622,38,transboundary
URM-2-3295,Pycnoclavella stanleyi,Animalia,Chordata,120,3,transboundary
URM-2-3296,Pycnoclavella tabella,Animalia,Chordata,202,1,singlecountry
URM-2-3298,Dumus areniferus,Animalia,Chordata,258,2,transboundary
URM-2-33,Achelia laevis,Animalia,Arthropoda,171,7,transboundary
URM-2-3303,Ritterella chetvergovi,Animalia,Chordata,1956,7,transboundary
URM-2-3305,Ritterella compacta,Animalia,Chordata,94,1,singlecountry
URM-2-3312,Asajirus gulosus,Animalia,Chordata,6406,43,transboundary
URM-2-3314,Asajirus indicus,Animalia,Chordata,60140,128,transboundary
URM-2-3315,Asajirus ledanoisi,Animalia,Chordata,2135,13,transboundary
URM-2-3317,Oligotrema lyra,Animalia,Chordata,27747,95,transboundary
URM-2-3319,Oligotrema psammites,Animalia,Chordata,3145,23,transboundary
URM-2-332,Sericosura mitrata,Animalia,Arthropoda,687,4,transboundary
URM-2-3325,Eugyra arenosa,Animalia,Chordata,921,13,transboundary
URM-2-333,Sericosura venticola,Animalia,Arthropoda,175,3,transboundary
URM-2-3331,Eugyra kerguelenensis,Animalia,Chordata,1088,12,transboundary
URM-2-3342,Eugyra polyducta,Animalia,Chordata,1079,4,transboundary
URM-2-3346,Fungulus cinereus,Animalia,Chordata,23899,14,transboundary
URM-2-3348,Fungulus perlucidus,Animalia,Chordata,38508,47,transboundary
URM-2-3352,Minipera papillosa,Animalia,Chordata,11682,101,transboundary
URM-2-3353,Minipera pedunculata,Animalia,Chordata,18302,101,transboundary
URM-2-336,Tanystylum beuroisi,Animalia,Arthropoda,2,1,singlecountry
URM-2-3367,Molgula citrina,Animalia,Chordata,1878,22,transboundary
URM-2-3369,Molgula complanata,Animalia,Chordata,2483,22,transboundary
URM-2-3376,Molgula delicata,Animalia,Chordata,1596,17,transboundary
URM-2-3377,Molgula dextrocarpa,Animalia,Chordata,720,11,transboundary
URM-2-3385,Molgula enodis,Animalia,Chordata,1029,3,transboundary
URM-2-3386,Molgula estadosi,Animalia,Chordata,384,4,transboundary
URM-2-3388,Molgula euplicata,Animalia,Chordata,2455,4,transboundary
URM-2-3392,Molgula georgiana,Animalia,Chordata,1186,9,transboundary
URM-2-3397,Molgula herdmani,Animalia,Chordata,2233,13,transboundary
URM-2-3399,Molgula hodgsoni,Animalia,Chordata,968,5,transboundary
URM-2-34,Achelia lagena,Animalia,Arthropoda,26,3,transboundary
URM-2-3402,Molgula incidata,Animalia,Chordata,143,8,transboundary
URM-2-341,Tanystylum brevipes,Animalia,Arthropoda,59,4,transboundary
URM-2-3412,Molgula manhattensis,Animalia,Chordata,2964,36,transboundary
URM-2-3413,Molgula marioni,Animalia,Chordata,788,12,transboundary
URM-2-3414,Molgula millari,Animalia,Chordata,13516,17,transboundary
URM-2-3417,Molgula mortenseni,Animalia,Chordata,1594,17,transboundary
URM-2-3419,Molgula occulta,Animalia,Chordata,698,15,transboundary
URM-2-3420,Molgula oculata,Animalia,Chordata,655,13,transboundary
URM-2-3423,Molgula pedunculata,Animalia,Chordata,3093,13,transboundary
URM-2-3424,Molgula pigafettae,Animalia,Chordata,480,4,transboundary
URM-2-3429,Molgula platybranchia,Animalia,Chordata,12,1,singlecountry
URM-2-3432,Molgula pulchra,Animalia,Chordata,1765,12,transboundary
URM-2-3434,Molgula pyriformis,Animalia,Chordata,832,6,transboundary
URM-2-3436,Molgula retortiformis,Animalia,Chordata,5452,22,transboundary
URM-2-344,Tanystylum cavidorsum,Animalia,Arthropoda,470,11,transboundary
URM-2-3440,Molgula robini,Animalia,Chordata,2694,4,transboundary
URM-2-3447,Molgula setigera,Animalia,Chordata,4697,10,transboundary
URM-2-3455,Molgula sphaera,Animalia,Chordata,2982,38,transboundary
URM-2-3468,Molguloides crenatum,Animalia,Chordata,1331,14,transboundary
URM-2-3470,Molguloides cyclocarpa,Animalia,Chordata,15365,36,transboundary
URM-2-3475,Molguloides monocarpa,Animalia,Chordata,15782,47,transboundary
URM-2-3477,Molguloides sphaeroidea,Animalia,Chordata,90,2,transboundary
URM-2-3481,Molguloides vitrea,Animalia,Chordata,8503,32,transboundary
URM-2-3483,Paramolgula canioi,Animalia,Chordata,712,5,transboundary
URM-2-3486,Paramolgula gregaria,Animalia,Chordata,1102,7,transboundary
URM-2-3491,Pareugyrioides exigua,Animalia,Chordata,372,6,transboundary
URM-2-3493,Pareugyrioides galatheae,Animalia,Chordata,2511,11,transboundary
URM-2-3496,Protomolgula bythia,Animalia,Chordata,2315,32,transboundary
URM-2-3501,Bathypera feminalba,Animalia,Chordata,97,2,transboundary
URM-2-3502,Bathypera goreaui,Animalia,Chordata,638,31,transboundary
URM-2-3504,Bathypera ovoida,Animalia,Chordata,1753,13,transboundary
URM-2-3505,Bathypera splendens,Animalia,Chordata,10511,10,transboundary
URM-2-3506,Bathypyura asymetrica,Animalia,Chordata,6137,62,transboundary
URM-2-3507,Bathypyura celata,Animalia,Chordata,1414,8,transboundary
URM-2-3509,Boltenia echinata,Animalia,Chordata,6843,26,transboundary
URM-2-351,Tanystylum duospinum,Animalia,Arthropoda,2879,57,transboundary
URM-2-3511,Boltenia ovifera,Animalia,Chordata,1349,14,transboundary
URM-2-3512,Boltenia pilosa,Animalia,Chordata,9879,93,transboundary
URM-2-3514,Boltenia villosa,Animalia,Chordata,224,2,transboundary
URM-2-3518,Bolteniopsis sessilis,Animalia,Chordata,2229,33,transboundary
