iucn_sid,sciname,kingdom,phylum,category,tot_count_cells,num_countries,xbd
187411,Iniistius pentadactylus,ANIMALIA,CHORDATA,LC,36440,36,transboundary
187412,Iniistius trivittatus,ANIMALIA,CHORDATA,DD,3126,3,transboundary
187413,Paracheilinus attenuatus,ANIMALIA,CHORDATA,LC,580,4,transboundary
187414,Macropharyngodon kuiteri,ANIMALIA,CHORDATA,LC,2577,4,transboundary
187415,Cirrhilabrus earlei,ANIMALIA,CHORDATA,LC,109,2,transboundary
187416,Macropharyngodon bipartitus,ANIMALIA,CHORDATA,LC,8098,24,transboundary
187417,Coris batuensis,ANIMALIA,CHORDATA,LC,26910,25,transboundary
187418,Thalassoma pavo,ANIMALIA,CHORDATA,LC,8511,29,transboundary
187419,Choerodon zamboangae,ANIMALIA,CHORDATA,LC,13139,7,transboundary
187420,Bodianus busellatus,ANIMALIA,CHORDATA,LC,48,2,transboundary
187421,Paracheilinus walton,ANIMALIA,CHORDATA,LC,370,1,singlecountry
187422,Thalassoma loxum,ANIMALIA,CHORDATA,DD,778,3,transboundary
187423,Oxycheilinus orientalis,ANIMALIA,CHORDATA,LC,31490,38,transboundary
187424,Stethojulis bandanensis,ANIMALIA,CHORDATA,LC,49119,52,transboundary
187425,Conniella apterygia,ANIMALIA,CHORDATA,VU,332,1,singlecountry
187426,Notolabrus tetricus,ANIMALIA,CHORDATA,LC,2599,1,singlecountry
187427,Cirrhilabrus bathyphilus,ANIMALIA,CHORDATA,LC,464,2,transboundary
187428,Halichoeres leucoxanthus,ANIMALIA,CHORDATA,LC,4176,6,transboundary
187429,Bodianus sanguineus,ANIMALIA,CHORDATA,LC,2199,1,singlecountry
187430,Choerodon cephalotes,ANIMALIA,CHORDATA,LC,14305,3,transboundary
187431,Pteragogus cryptus,ANIMALIA,CHORDATA,LC,34311,36,transboundary
187432,Halichoeres bleekeri,ANIMALIA,CHORDATA,DD,2079,3,transboundary
187433,Pteragogus aurigarius,ANIMALIA,CHORDATA,DD,4391,5,transboundary
187434,Stethojulis marquesensis,ANIMALIA,CHORDATA,LC,44,1,singlecountry
187435,Halichoeres socialis,ANIMALIA,CHORDATA,EN,125,2,transboundary
187436,Coris gaimard,ANIMALIA,CHORDATA,LC,24442,38,transboundary
187437,Minilabrus striatus,ANIMALIA,CHORDATA,LC,2021,7,transboundary
187438,Halichoeres prosopeion,ANIMALIA,CHORDATA,LC,22082,23,transboundary
187439,Cirrhilabrus laboutei,ANIMALIA,CHORDATA,LC,3550,3,transboundary
187440,Cirrhilabrus condei,ANIMALIA,CHORDATA,LC,2146,3,transboundary
187441,Novaculichthys taeniourus,ANIMALIA,CHORDATA,LC,56809,83,transboundary
187442,Pseudolabrus eoethinus,ANIMALIA,CHORDATA,LC,3699,4,transboundary
187443,Halichoeres margaritaceus,ANIMALIA,CHORDATA,LC,29089,43,transboundary
187444,Halichoeres pictus,ANIMALIA,CHORDATA,LC,10563,39,transboundary
187445,Bodianus neopercularis,ANIMALIA,CHORDATA,DD,84,2,transboundary
187446,Thalassoma cupido,ANIMALIA,CHORDATA,LC,7360,5,transboundary
187447,Cirrhilabrus jordani,ANIMALIA,CHORDATA,LC,248,2,transboundary
187448,Tautogolabrus adspersus,ANIMALIA,CHORDATA,LC,10143,4,transboundary
187449,Wetmorella tanakai,ANIMALIA,CHORDATA,DD,2479,3,transboundary
187450,Coris dorsomacula,ANIMALIA,CHORDATA,LC,17874,20,transboundary
187451,Halichoeres argus,ANIMALIA,CHORDATA,LC,33904,22,transboundary
187452,Cirrhilabrus katherinae,ANIMALIA,CHORDATA,LC,980,4,transboundary
187453,Anampses elegans,ANIMALIA,CHORDATA,LC,853,3,transboundary
187454,Halichoeres scapularis,ANIMALIA,CHORDATA,LC,49796,50,transboundary
187455,Symphodus trutta,ANIMALIA,CHORDATA,LC,27,2,transboundary
187456,Doratonotus megalepis,ANIMALIA,CHORDATA,LC,18164,41,transboundary
187457,Dotalabrus aurantiacus,ANIMALIA,CHORDATA,LC,5039,1,singlecountry
187458,Cheilinus quinquecinctus,ANIMALIA,CHORDATA,LC,718,4,transboundary
187459,Suezichthys cyanolaemus,ANIMALIA,CHORDATA,LC,1167,1,singlecountry
187460,Cirrhilabrus brunneus,ANIMALIA,CHORDATA,DD,185,1,singlecountry
187461,Cirrhilabrus exquisitus,ANIMALIA,CHORDATA,DD,23640,44,transboundary
187462,Pseudojuloides mesostigma,ANIMALIA,CHORDATA,LC,1285,6,transboundary
187463,Leptojulis urostigma,ANIMALIA,CHORDATA,LC,5572,6,transboundary
187464,Thalassoma newtoni,ANIMALIA,CHORDATA,LC,37,1,singlecountry
187465,Halichoeres stigmaticus,ANIMALIA,CHORDATA,LC,2877,10,transboundary
187466,Oxycheilinus digramma,ANIMALIA,CHORDATA,LC,52035,59,transboundary
187467,Halichoeres cosmetus,ANIMALIA,CHORDATA,LC,5230,20,transboundary
187468,Pseudolabrus semifasciatus,ANIMALIA,CHORDATA,LC,4,1,singlecountry
187469,Xyrichtys koteamea,ANIMALIA,CHORDATA,DD,4,1,singlecountry
187470,Halichoeres tenuispinis,ANIMALIA,CHORDATA,LC,2481,2,transboundary
187471,Choerodon gymnogenys,ANIMALIA,CHORDATA,DD,1053,3,transboundary
187472,Pseudocoris bleekeri,ANIMALIA,CHORDATA,LC,8792,8,transboundary
187473,Halichoeres vrolikii,ANIMALIA,CHORDATA,LC,8026,9,transboundary
187474,Halichoeres trimaculatus,ANIMALIA,CHORDATA,LC,24384,40,transboundary
187475,Symphodus mediterraneus,ANIMALIA,CHORDATA,LC,8183,24,transboundary
187476,Hemigymnus melapterus,ANIMALIA,CHORDATA,LC,57446,61,transboundary
187477,Pseudocheilinus hexataenia,ANIMALIA,CHORDATA,LC,39332,66,transboundary
187478,Halichoeres leucurus,ANIMALIA,CHORDATA,LC,21558,16,transboundary
187479,Tautoga onitis,ANIMALIA,CHORDATA,VU,3781,2,transboundary
187480,Pseudojuloides elongatus,ANIMALIA,CHORDATA,DD,2100,3,transboundary
187481,Pseudolabrus miles,ANIMALIA,CHORDATA,LC,2726,1,singlecountry
187482,Halichoeres bivittatus,ANIMALIA,CHORDATA,LC,15513,39,transboundary
187483,Cirrhilabrus melanomarginatus,ANIMALIA,CHORDATA,LC,4698,5,transboundary
187484,Cirrhilabrus solorensis,ANIMALIA,CHORDATA,DD,5212,4,transboundary
187485,Suezichthys notatus,ANIMALIA,CHORDATA,LC,763,3,transboundary
187486,Thalassoma septemfasciatum,ANIMALIA,CHORDATA,DD,1010,1,singlecountry
187487,Iniistius javanicus,ANIMALIA,CHORDATA,DD,3198,1,singlecountry
187488,Choerodon graphicus,ANIMALIA,CHORDATA,LC,2227,2,transboundary
187489,Stethojulis strigiventer,ANIMALIA,CHORDATA,LC,47782,56,transboundary
187490,Thalassoma amblycephalum,ANIMALIA,CHORDATA,LC,57849,63,transboundary
187491,Austrolabrus maculatus,ANIMALIA,CHORDATA,LC,4437,1,singlecountry
187492,Symphodus ocellatus,ANIMALIA,CHORDATA,LC,8262,24,transboundary
187493,Bodianus speciosus,ANIMALIA,CHORDATA,DD,5310,25,transboundary
187494,Paracheilinus cyaneus,ANIMALIA,CHORDATA,LC,1512,1,singlecountry
187495,Bodianus scrofa,ANIMALIA,CHORDATA,VU,363,4,transboundary
187496,Cheilinus abudjubbe,ANIMALIA,CHORDATA,LC,2541,8,transboundary
187497,Labropsis xanthonota,ANIMALIA,CHORDATA,LC,26438,46,transboundary
187498,Coris ballieui,ANIMALIA,CHORDATA,LC,248,2,transboundary
187499,Choerodon zosterophorus,ANIMALIA,CHORDATA,LC,10175,6,transboundary
187500,Thalassoma heiseri,ANIMALIA,CHORDATA,LC,30,2,transboundary
187501,Cirrhilabrus aurantidorsalis,ANIMALIA,CHORDATA,LC,125,1,singlecountry
187502,Cirrhilabrus randalli,ANIMALIA,CHORDATA,LC,424,1,singlecountry
187503,Pseudojuloides argyreogaster,ANIMALIA,CHORDATA,LC,1078,8,transboundary
187504,Stethojulis maculata,ANIMALIA,CHORDATA,LC,1061,2,transboundary
187505,Cirrhilabrus flavidorsalis,ANIMALIA,CHORDATA,LC,7355,6,transboundary
187506,Bodianus frenchii,ANIMALIA,CHORDATA,NT,4158,1,singlecountry
187507,Halichoeres richmondi,ANIMALIA,CHORDATA,LC,19095,15,transboundary
187508,Pseudolabrus torotai,ANIMALIA,CHORDATA,LC,3,1,singlecountry
187509,Bodianus solatus,ANIMALIA,CHORDATA,DD,1235,1,singlecountry
187510,Nelabrichthys ornatus,ANIMALIA,CHORDATA,LC,40,3,transboundary
187511,Choerodon fasciatus,ANIMALIA,CHORDATA,LC,4930,8,transboundary
187512,Halichoeres cyanocephalus,ANIMALIA,CHORDATA,LC,7191,38,transboundary
187513,Anchichoerops natalensis,ANIMALIA,CHORDATA,LC,146,1,singlecountry
187514,Paracheilinus carpenteri,ANIMALIA,CHORDATA,DD,3337,6,transboundary
187515,Halichoeres podostigma,ANIMALIA,CHORDATA,LC,8599,5,transboundary
187516,Bodianus axillaris,ANIMALIA,CHORDATA,LC,53699,70,transboundary
187517,Diproctacanthus xanthurus,ANIMALIA,CHORDATA,LC,35697,17,transboundary
187518,Cirrhilabrus luteovittatus,ANIMALIA,CHORDATA,LC,382,3,transboundary
187519,Pictilabrus laticlavius,ANIMALIA,CHORDATA,LC,6260,1,singlecountry
187520,Achoerodus gouldii,ANIMALIA,CHORDATA,VU,4445,1,singlecountry
187521,Paracheilinus hemitaeniatus,ANIMALIA,CHORDATA,LC,1851,5,transboundary
187522,Symphodus bailloni,ANIMALIA,CHORDATA,LC,4093,12,transboundary
187523,Oxycheilinus bimaculatus,ANIMALIA,CHORDATA,LC,39412,48,transboundary
187524,Thalassoma rueppellii,ANIMALIA,CHORDATA,LC,2322,8,transboundary
187525,Terelabrus rubrovittatus,ANIMALIA,CHORDATA,LC,4970,6,transboundary
187526,Larabicus quadrilineatus,ANIMALIA,CHORDATA,DD,3114,9,transboundary
187527,Hologymnosus doliatus,ANIMALIA,CHORDATA,LC,45769,61,transboundary
187528,Bodianus paraleucosticticus,ANIMALIA,CHORDATA,DD,1090,3,transboundary
187529,Choerodon frenatus,ANIMALIA,CHORDATA,LC,1132,1,singlecountry
187530,Cymolutes torquatus,ANIMALIA,CHORDATA,LC,24199,19,transboundary
187531,Halichoeres raisneri,ANIMALIA,CHORDATA,DD,1708,1,singlecountry
187532,Coris atlantica,ANIMALIA,CHORDATA,LC,5097,22,transboundary
187533,Pseudolabrus guentheri,ANIMALIA,CHORDATA,LC,2608,1,singlecountry
187534,Halichoeres zeylonicus,ANIMALIA,CHORDATA,LC,12473,28,transboundary
187535,Notolabrus parilus,ANIMALIA,CHORDATA,LC,4783,1,singlecountry
187536,Gomphosus varius,ANIMALIA,CHORDATA,LC,43371,46,transboundary
187537,Halichoeres orientalis,ANIMALIA,CHORDATA,LC,2633,4,transboundary
187538,Cirrhilabrus roseafascia,ANIMALIA,CHORDATA,LC,2797,7,transboundary
187539,Iniistius twistii,ANIMALIA,CHORDATA,LC,9349,9,transboundary
187540,Paracheilinus piscilineatus,ANIMALIA,CHORDATA,LC,30,1,singlecountry
187541,Labrus merula,ANIMALIA,CHORDATA,LC,7445,21,transboundary
187542,Pseudolabrus biserialis,ANIMALIA,CHORDATA,LC,1297,1,singlecountry
187543,Cirrhilabrus cenderawasih,ANIMALIA,CHORDATA,LC,198,1,singlecountry
187544,Cirrhilabrus cyanopleura,ANIMALIA,CHORDATA,DD,29932,18,transboundary
187545,Halichoeres timorensis,ANIMALIA,CHORDATA,LC,17815,10,transboundary
187546,Clepticus parrae,ANIMALIA,CHORDATA,LC,12699,38,transboundary
187547,Pseudocoris yamashiroi,ANIMALIA,CHORDATA,LC,31169,37,transboundary
187548,Halichoeres nebulosus,ANIMALIA,CHORDATA,LC,54558,45,transboundary
187549,Halichoeres maculipinna,ANIMALIA,CHORDATA,LC,9912,37,transboundary
187550,Lappanella guineensis,ANIMALIA,CHORDATA,DD,203,1,singlecountry
187551,Hemigymnus sexfasciatus,ANIMALIA,CHORDATA,DD,2689,9,transboundary
187552,Paracheilinus octotaenia,ANIMALIA,CHORDATA,LC,2501,9,transboundary
187553,Bodianus vulpinus,ANIMALIA,CHORDATA,LC,2454,1,singlecountry
187554,Bodianus bilunulatus,ANIMALIA,CHORDATA,LC,15575,32,transboundary
187555,Anampses chrysocephalus,ANIMALIA,CHORDATA,LC,244,1,singlecountry
187556,Wetmorella albofasciata,ANIMALIA,CHORDATA,LC,16277,30,transboundary
187557,Pictilabrus brauni,ANIMALIA,CHORDATA,DD,89,1,singlecountry
187558,Suezichthys devisi,ANIMALIA,CHORDATA,LC,1270,2,transboundary
187559,Thalassoma hardwicke,ANIMALIA,CHORDATA,LC,58358,65,transboundary
187560,Paracheilinus lineopunctatus,ANIMALIA,CHORDATA,LC,2751,4,transboundary
187561,Halichoeres solorensis,ANIMALIA,CHORDATA,LC,9637,6,transboundary
187562,Suezichthys gracilis,ANIMALIA,CHORDATA,LC,14167,6,transboundary
187563,Stethojulis interrupta,ANIMALIA,CHORDATA,LC,60566,39,transboundary
187564,Halichoeres melasmapomus,ANIMALIA,CHORDATA,LC,14016,31,transboundary
187565,Halichoeres biocellatus,ANIMALIA,CHORDATA,LC,20890,25,transboundary
187566,Notolabrus cinctus,ANIMALIA,CHORDATA,LC,946,1,singlecountry
187567,Anampses lennardi,ANIMALIA,CHORDATA,LC,4420,1,singlecountry
187568,Choerodon oligacanthus,ANIMALIA,CHORDATA,LC,16328,7,transboundary
187569,Gomphosus caeruleus,ANIMALIA,CHORDATA,LC,13632,33,transboundary
187570,Bodianus pulchellus,ANIMALIA,CHORDATA,LC,16232,41,transboundary
187571,Bodianus prognathus,ANIMALIA,CHORDATA,LC,54,4,transboundary
187572,Achoerodus viridis,ANIMALIA,CHORDATA,NT,862,1,singlecountry
187573,Symphodus rostratus,ANIMALIA,CHORDATA,LC,7092,22,transboundary
187574,Suezichthys soelae,ANIMALIA,CHORDATA,LC,2314,2,transboundary
187575,Labroides pectoralis,ANIMALIA,CHORDATA,LC,19369,25,transboundary
187576,Bodianus sepiacaudus,ANIMALIA,CHORDATA,DD,684,4,transboundary
187577,Oxycheilinus nigromarginatus,ANIMALIA,CHORDATA,DD,1123,4,transboundary
187578,Choerodon anchorago,ANIMALIA,CHORDATA,LC,38357,27,transboundary
187579,Clepticus africanus,ANIMALIA,CHORDATA,DD,37,1,singlecountry
187580,Cirrhilabrus pylei,ANIMALIA,CHORDATA,LC,728,4,transboundary
187581,Cirrhilabrus rubrisquamis,ANIMALIA,CHORDATA,DD,1123,4,transboundary
187582,Eupetrichthys angustipes,ANIMALIA,CHORDATA,LC,5263,1,singlecountry
187583,Bodianus cylindriatus,ANIMALIA,CHORDATA,LC,8741,7,transboundary
187584,Halichoeres poeyi,ANIMALIA,CHORDATA,LC,14182,38,transboundary
187585,Halichoeres signifer,ANIMALIA,CHORDATA,DD,395,1,singlecountry
187586,Pseudojuloides atavai,ANIMALIA,CHORDATA,DD,454,4,transboundary
187587,Bodianus diana,ANIMALIA,CHORDATA,LC,15005,33,transboundary
187588,Suezichthys aylingi,ANIMALIA,CHORDATA,LC,1253,2,transboundary
187589,Halichoeres iridis,ANIMALIA,CHORDATA,LC,7875,24,transboundary
187590,Cirrhilabrus sanguineus,ANIMALIA,CHORDATA,LC,30,1,singlecountry
187591,Pseudolabrus fuentesi,ANIMALIA,CHORDATA,LC,24,3,transboundary
187592,Iniistius auropunctatus,ANIMALIA,CHORDATA,LC,44,1,singlecountry
187593,Choerodon paynei,ANIMALIA,CHORDATA,DD,131,1,singlecountry
187594,Pseudocheilinops ataenia,ANIMALIA,CHORDATA,LC,10066,7,transboundary
187595,Symphodus caeruleus,ANIMALIA,CHORDATA,LC,6,1,singlecountry
187596,Cirrhilabrus balteatus,ANIMALIA,CHORDATA,DD,295,1,singlecountry
187597,Bodianus rubrisos,ANIMALIA,CHORDATA,DD,566,5,transboundary
187598,Halichoeres bicolor,ANIMALIA,CHORDATA,LC,24766,12,transboundary
187599,Cirrhilabrus scottorum,ANIMALIA,CHORDATA,LC,1577,11,transboundary
187600,Halichoeres nigrescens,ANIMALIA,CHORDATA,LC,61113,35,transboundary
187601,Thalassoma ballieui,ANIMALIA,CHORDATA,LC,248,2,transboundary
187602,Coris flavovittata,ANIMALIA,CHORDATA,LC,244,1,singlecountry
187603,Coris roseoviridis,ANIMALIA,CHORDATA,LC,32,3,transboundary
187604,Pteragogus enneacanthus,ANIMALIA,CHORDATA,LC,30297,18,transboundary
187605,Xyrichtys sanctaehelenae,ANIMALIA,CHORDATA,LC,10,3,transboundary
187606,Cirrhilabrus walshi,ANIMALIA,CHORDATA,LC,50,3,transboundary
187607,Pseudojuloides erythrops,ANIMALIA,CHORDATA,LC,405,2,transboundary
187608,Halichoeres burekae,ANIMALIA,CHORDATA,EN,152,2,transboundary
187609,Cirrhilabrus lubbocki,ANIMALIA,CHORDATA,LC,7235,8,transboundary
187610,Iniistius celebicus,ANIMALIA,CHORDATA,LC,11455,15,transboundary
187611,Pseudocoris ocellata,ANIMALIA,CHORDATA,DD,562,3,transboundary
187612,Choerodon jordani,ANIMALIA,CHORDATA,LC,16444,19,transboundary
187613,Decodon puellaris,ANIMALIA,CHORDATA,LC,19840,41,transboundary
187614,Cirrhilabrus lunatus,ANIMALIA,CHORDATA,LC,1877,5,transboundary
187615,Decodon grandisquamis,ANIMALIA,CHORDATA,DD,349,1,singlecountry
187616,Halichoeres pelicieri,ANIMALIA,CHORDATA,DD,30,1,singlecountry
187617,Thalassoma genivittatum,ANIMALIA,CHORDATA,LC,2441,9,transboundary
187618,Cheilinus lunulatus,ANIMALIA,CHORDATA,LC,5398,13,transboundary
187619,Bodianus bathycapros,ANIMALIA,CHORDATA,LC,6845,1,singlecountry
187620,Labropsis manabei,ANIMALIA,CHORDATA,LC,9723,9,transboundary
187621,Pseudocheilinus octotaenia,ANIMALIA,CHORDATA,LC,18466,49,transboundary
187622,Epibulus brevis,ANIMALIA,CHORDATA,LC,10951,9,transboundary
187623,Iniistius dea,ANIMALIA,CHORDATA,LC,10086,9,transboundary
187624,Halichoeres chrysus,ANIMALIA,CHORDATA,LC,20398,22,transboundary
187625,Pteragogus guttatus,ANIMALIA,CHORDATA,LC,6922,5,transboundary
187626,Pseudojuloides cerasinus,ANIMALIA,CHORDATA,DD,15501,35,transboundary
187627,Hologymnosus rhodonotus,ANIMALIA,CHORDATA,LC,1947,7,transboundary
187628,Coris debueni,ANIMALIA,CHORDATA,LC,4,1,singlecountry
187629,Xyrichtys pastellus,ANIMALIA,CHORDATA,LC,18,1,singlecountry
187630,Pictilabrus viridis,ANIMALIA,CHORDATA,LC,1044,1,singlecountry
187631,Labrichthys unilineatus,ANIMALIA,CHORDATA,LC,48769,50,transboundary
187632,Stethojulis albovittata,ANIMALIA,CHORDATA,LC,10032,30,transboundary
187633,Notolabrus gymnogenis,ANIMALIA,CHORDATA,LC,549,1,singlecountry
187634,Halichoeres miniatus,ANIMALIA,CHORDATA,LC,25513,15,transboundary
187635,Paracheilinus flavianalis,ANIMALIA,CHORDATA,LC,2374,4,transboundary
187636,Cirrhilabrus temminckii,ANIMALIA,CHORDATA,DD,9261,8,transboundary
187638,Bodianus bimaculatus,ANIMALIA,CHORDATA,LC,11371,18,transboundary
187639,Anampses lineatus,ANIMALIA,CHORDATA,DD,11466,29,transboundary
187640,Coris cuvieri,ANIMALIA,CHORDATA,LC,11740,31,transboundary
187641,Pseudolabrus mortonii,ANIMALIA,CHORDATA,LC,5246,1,singlecountry
187642,Pseudocoris aurantiofasciata,ANIMALIA,CHORDATA,LC,3874,15,transboundary
187643,Bodianus insularis,ANIMALIA,CHORDATA,LC,9,2,transboundary
187644,Cirrhilabrus lanceolatus,ANIMALIA,CHORDATA,LC,925,2,transboundary
187645,Pseudojuloides severnsi,ANIMALIA,CHORDATA,LC,3784,6,transboundary
187646,Bodianus mesothorax,ANIMALIA,CHORDATA,LC,29329,26,transboundary
187647,Choerodon melanostigma,ANIMALIA,CHORDATA,LC,2323,2,transboundary
187648,Bodianus macrourus,ANIMALIA,CHORDATA,LC,183,2,transboundary
187649,Cheilinus oxycephalus,ANIMALIA,CHORDATA,LC,45936,58,transboundary
187650,Bodianus flavipinnis,ANIMALIA,CHORDATA,DD,1600,2,transboundary
187651,Pteragogus pelycus,ANIMALIA,CHORDATA,LC,7446,28,transboundary
187652,Thalassoma bifasciatum,ANIMALIA,CHORDATA,LC,11924,38,transboundary
187653,Symphodus roissali,ANIMALIA,CHORDATA,LC,9358,26,transboundary
187654,Labrus viridis,ANIMALIA,CHORDATA,VU,8352,23,transboundary
187655,Iniistius melanopus,ANIMALIA,CHORDATA,LC,9573,14,transboundary
187656,Paracheilinus angulatus,ANIMALIA,CHORDATA,LC,3798,3,transboundary
187657,Iniistius griffithsi,ANIMALIA,CHORDATA,LC,1600,5,transboundary
187658,Pseudocheilinus evanidus,ANIMALIA,CHORDATA,LC,32407,61,transboundary
187659,Coris hewetti,ANIMALIA,CHORDATA,LC,44,1,singlecountry
187660,Iniistius geisha,ANIMALIA,CHORDATA,DD,237,2,transboundary
187661,Bodianus neilli,ANIMALIA,CHORDATA,LC,3010,5,transboundary
187662,Notolabrus celidotus,ANIMALIA,CHORDATA,LC,2726,1,singlecountry
187663,Coris musume,ANIMALIA,CHORDATA,LC,1497,4,transboundary
187664,Coris formosa,ANIMALIA,CHORDATA,LC,5978,21,transboundary
187665,Notolabrus inscriptus,ANIMALIA,CHORDATA,LC,721,3,transboundary
187666,Pseudocheilinus dispilus,ANIMALIA,CHORDATA,DD,355,3,transboundary
187667,Macropharyngodon cyanoguttatus,ANIMALIA,CHORDATA,LC,1849,8,transboundary
187668,Cirrhilabrus johnsoni,ANIMALIA,CHORDATA,LC,130,2,transboundary
187669,Xyrichtys incandescens,ANIMALIA,CHORDATA,LC,521,1,singlecountry
187670,Xyrichtys splendens,ANIMALIA,CHORDATA,LC,11077,40,transboundary
187671,Pseudolabrus gayi,ANIMALIA,CHORDATA,LC,17,1,singlecountry
187672,Bodianus rufus,ANIMALIA,CHORDATA,LC,16416,40,transboundary
187673,Halichoeres hortulanus,ANIMALIA,CHORDATA,LC,55515,69,transboundary
187674,Oxycheilinus unifasciatus,ANIMALIA,CHORDATA,LC,19926,40,transboundary
187675,Labropsis australis,ANIMALIA,CHORDATA,LC,6528,10,transboundary
187676,Frontilabrus caeruleus,ANIMALIA,CHORDATA,DD,434,2,transboundary
187677,Halichoeres melanurus,ANIMALIA,CHORDATA,LC,20557,26,transboundary
187678,Lappanella fasciata,ANIMALIA,CHORDATA,LC,3609,14,transboundary
187679,Coris picta,ANIMALIA,CHORDATA,LC,2092,4,transboundary
187680,Macropharyngodon geoffroy,ANIMALIA,CHORDATA,LC,248,2,transboundary
187681,Cymolutes praetextatus,ANIMALIA,CHORDATA,LC,21115,42,transboundary
187682,Cirrhilabrus morrisoni,ANIMALIA,CHORDATA,LC,69,1,singlecountry
187683,Bodianus macrognathos,ANIMALIA,CHORDATA,LC,4447,7,transboundary
187684,Pteragogus flagellifer,ANIMALIA,CHORDATA,LC,44467,42,transboundary
187685,Thalassoma lutescens,ANIMALIA,CHORDATA,LC,19935,49,transboundary
187686,Xyrichtys sciistius,ANIMALIA,CHORDATA,DD,623,4,transboundary
187687,Halichoeres chlorocephalus,ANIMALIA,CHORDATA,LC,4606,3,transboundary
187688,Pseudocoris heteroptera,ANIMALIA,CHORDATA,LC,15217,22,transboundary
187689,Stethojulis trilineata,ANIMALIA,CHORDATA,LC,41451,29,transboundary
187690,Bodianus leucosticticus,ANIMALIA,CHORDATA,LC,1948,8,transboundary
187691,Halichoeres lapillus,ANIMALIA,CHORDATA,LC,3638,14,transboundary
187692,Macropharyngodon meleagris,ANIMALIA,CHORDATA,LC,25174,40,transboundary
187693,Thalassoma nigrofasciatum,ANIMALIA,CHORDATA,LC,7837,10,transboundary
187694,Halichoeres melanochir,ANIMALIA,CHORDATA,LC,30532,14,transboundary
187695,Halichoeres rubricephalus,ANIMALIA,CHORDATA,DD,801,2,transboundary
187696,Xyrichtys novacula,ANIMALIA,CHORDATA,LC,30286,84,transboundary
187697,Bodianus masudai,ANIMALIA,CHORDATA,LC,1776,6,transboundary
187698,Hologymnosus annulatus,ANIMALIA,CHORDATA,LC,37474,59,transboundary
187699,Halichoeres claudia,ANIMALIA,CHORDATA,LC,18278,37,transboundary
187700,Decodon pacificus,ANIMALIA,CHORDATA,DD,1002,6,transboundary
187701,Xenojulis margaritaceus,ANIMALIA,CHORDATA,LC,11371,6,transboundary
187702,Labropsis alleni,ANIMALIA,CHORDATA,LC,11336,11,transboundary
187703,Halichoeres bathyphilus,ANIMALIA,CHORDATA,LC,14801,38,transboundary
187704,Cirrhilabrus claire,ANIMALIA,CHORDATA,LC,13,1,singlecountry
187705,Iniistius pavo,ANIMALIA,CHORDATA,LC,46112,77,transboundary
187706,Cirrhilabrus blatteus,ANIMALIA,CHORDATA,LC,2297,7,transboundary
187707,Thalassoma trilobatum,ANIMALIA,CHORDATA,LC,28436,57,transboundary
187708,Cirrhilabrus katoi,ANIMALIA,CHORDATA,LC,545,1,singlecountry
187709,Oxyjulis californica,ANIMALIA,CHORDATA,LC,777,2,transboundary
187710,Anampses geographicus,ANIMALIA,CHORDATA,LC,23298,16,transboundary
187711,Thalassoma duperrey,ANIMALIA,CHORDATA,LC,248,2,transboundary
187712,Iniistius verrens,ANIMALIA,CHORDATA,LC,2642,4,transboundary
187713,Pseudodax moluccanus,ANIMALIA,CHORDATA,LC,48879,66,transboundary
187714,Symphodus cinereus,ANIMALIA,CHORDATA,LC,8907,26,transboundary
187715,Bodianus anthioides,ANIMALIA,CHORDATA,LC,24584,63,transboundary
187716,Anampses caeruleopunctatus,ANIMALIA,CHORDATA,LC,62141,73,transboundary
187717,Cirrhilabrus filamentosus,ANIMALIA,CHORDATA,DD,5235,3,transboundary
187718,Oxycheilinus arenatus,ANIMALIA,CHORDATA,LC,15752,32,transboundary
