iucn_sid,sciname,kingdom,phylum,category,tot_count_cells,cell_cutoff,num_countries,xbd
193244,Ctenogobiops feroculus,ANIMALIA,CHORDATA,LC,19005,950.25,22,transboundary
193245,Eviota nebulosa,ANIMALIA,CHORDATA,LC,35308,1765.4,32,transboundary
193246,Eviota sparsa,ANIMALIA,CHORDATA,LC,11231,561.55,14,transboundary
193247,Priolepis compita,ANIMALIA,CHORDATA,LC,4040,202,16,transboundary
193248,Cryptocentrus maudae,ANIMALIA,CHORDATA,LC,33783,1689.15,15,transboundary
193250,Pleurosicya coerulea,ANIMALIA,CHORDATA,LC,80264,4013.2,26,transboundary
193251,Bryaninops tigris,ANIMALIA,CHORDATA,LC,15126,756.3,16,transboundary
193256,Istigobius spence,ANIMALIA,CHORDATA,LC,54516,2725.8,33,transboundary
193264,Bairdiella chrysoura,ANIMALIA,CHORDATA,LC,6430,321.5,2,transboundary
193265,Bairdiella ronchus,ANIMALIA,CHORDATA,LC,13298,664.9,22,transboundary
193266,Cynoscion nebulosus,ANIMALIA,CHORDATA,LC,7862,393.1,2,transboundary
193267,Leiostomus xanthurus,ANIMALIA,CHORDATA,LC,6982,349.1,2,transboundary
193268,Micropogonias undulatus,ANIMALIA,CHORDATA,LC,7409,370.45,3,transboundary
193269,Pogonias cromis,ANIMALIA,CHORDATA,LC,15412,770.6,6,transboundary
193270,Sciaenops ocellatus,ANIMALIA,CHORDATA,LC,5620,281,2,transboundary
193271,Stellifer lanceolatus,ANIMALIA,CHORDATA,LC,7719,385.95,3,transboundary
193272,Rypticus saponaceus,ANIMALIA,CHORDATA,LC,20650,1032.5,57,transboundary
193318,Apogon hyalosoma,ANIMALIA,CHORDATA,LC,36561,1828.05,18,transboundary
193467,Asterropteryx senoui,ANIMALIA,CHORDATA,LC,3395,169.75,5,transboundary
193471,Eviota shimadai,ANIMALIA,CHORDATA,LC,2403,120.15,4,transboundary
193472,Eviota winterbottomi,ANIMALIA,CHORDATA,LC,694,34.7,5,transboundary
193598,Takifugu vermicularis,ANIMALIA,CHORDATA,NT,11503,575.15,6,transboundary
193599,Arothron caeruleopunctatus,ANIMALIA,CHORDATA,LC,17447,872.35,17,transboundary
193600,Chelonodon dapsilis,ANIMALIA,CHORDATA,DD,1835,91.75,1,singlecountry
193601,Canthigaster flavoreticulata,ANIMALIA,CHORDATA,DD,2,0.1,1,singlecountry
193602,Takifugu bimaculatus,ANIMALIA,CHORDATA,LC,10686,534.3,6,transboundary
193605,Takifugu chinensis,ANIMALIA,CHORDATA,CR,7353,367.65,6,transboundary
193607,Arothron manilensis,ANIMALIA,CHORDATA,LC,3929,196.45,14,transboundary
193611,Sphoeroides parvus,ANIMALIA,CHORDATA,LC,2881,144.05,2,transboundary
193612,Takifugu rubripes,ANIMALIA,CHORDATA,NT,13070,653.5,6,transboundary
193613,Arothron carduus,ANIMALIA,CHORDATA,DD,273,13.65,2,transboundary
193614,Torquigener vicinus,ANIMALIA,CHORDATA,LC,659,32.95,1,singlecountry
193620,Sphoeroides andersonianus,ANIMALIA,CHORDATA,DD,2111,105.55,1,singlecountry
193621,Torquigener hypselogeneion,ANIMALIA,CHORDATA,LC,34768,1738.4,19,transboundary
193622,Lagocephalus spadiceus,ANIMALIA,CHORDATA,LC,82458,4122.9,50,transboundary
193623,Canthigaster papua,ANIMALIA,CHORDATA,LC,38914,1945.7,17,transboundary
193624,Takifugu reticularis,ANIMALIA,CHORDATA,LC,6164,308.2,3,transboundary
193628,Lagocephalus suezensis,ANIMALIA,CHORDATA,LC,61658,3082.9,27,transboundary
193630,Sphoeroides spengleri,ANIMALIA,CHORDATA,LC,22654,1132.7,38,transboundary
193631,Contusus brevicaudus,ANIMALIA,CHORDATA,LC,3321,166.05,1,singlecountry
193632,Sphoeroides greeleyi,ANIMALIA,CHORDATA,LC,11725,586.25,31,transboundary
193636,Torquigener pleurogramma,ANIMALIA,CHORDATA,LC,6568,328.4,1,singlecountry
193637,Torquigener andersonae,ANIMALIA,CHORDATA,LC,421,21.05,1,singlecountry
193638,Pelagocephalus marki,ANIMALIA,CHORDATA,LC,936,46.8,3,transboundary
193641,Takifugu coronoidus,ANIMALIA,CHORDATA,LC,2748,137.4,2,transboundary
193642,Canthigaster axiologus,ANIMALIA,CHORDATA,LC,47399,2369.95,26,transboundary
193650,Colomesus psittacus,ANIMALIA,CHORDATA,LC,7794,389.7,10,transboundary
193654,Takifugu plagiocellatus,ANIMALIA,CHORDATA,EN,102,5.1,1,singlecountry
193655,Canthigaster margaritata,ANIMALIA,CHORDATA,LC,2309,115.45,6,transboundary
193656,Canthigaster bennetti,ANIMALIA,CHORDATA,LC,40670,2033.5,49,transboundary
193659,Takifugu exascurus,ANIMALIA,CHORDATA,LC,728,36.4,1,singlecountry
193660,Torquigener gloerfelti,ANIMALIA,CHORDATA,LC,9249,462.45,9,transboundary
193661,Tetractenos glaber,ANIMALIA,CHORDATA,LC,3337,166.85,1,singlecountry
193662,Arothron meleagris,ANIMALIA,CHORDATA,LC,10929,546.45,45,transboundary
193663,Canthigaster jactator,ANIMALIA,CHORDATA,LC,248,12.4,1,singlecountry
193664,Lagocephalus lunaris,ANIMALIA,CHORDATA,LC,77301,3865.05,42,transboundary
193666,Takifugu flavidus,ANIMALIA,CHORDATA,NT,4949,247.45,3,transboundary
193667,Takifugu porphyreus,ANIMALIA,CHORDATA,LC,12445,622.25,7,transboundary
193669,Canthigaster compressa,ANIMALIA,CHORDATA,LC,13802,690.1,13,transboundary
193670,Torquigener paxtoni,ANIMALIA,CHORDATA,LC,894,44.7,1,singlecountry
193671,Arothron mappa,ANIMALIA,CHORDATA,LC,34022,1701.1,41,transboundary
193672,Torquigener parcuspinus,ANIMALIA,CHORDATA,LC,23333,1166.65,5,transboundary
193675,Canthigaster amboinensis,ANIMALIA,CHORDATA,LC,22992,1149.6,50,transboundary
193676,Omegophora armilla,ANIMALIA,CHORDATA,LC,5717,285.85,1,singlecountry
193677,Feroxodon multistriatus,ANIMALIA,CHORDATA,LC,18393,919.65,4,transboundary
193678,Torquigener pallimaculatus,ANIMALIA,CHORDATA,LC,18095,904.75,5,transboundary
193679,Sphoeroides georgemilleri,ANIMALIA,CHORDATA,DD,49,2.45,1,singlecountry
193680,Takifugu variomaculatus,ANIMALIA,CHORDATA,DD,243,12.15,1,singlecountry
193685,Reicheltia halsteadi,ANIMALIA,CHORDATA,LC,840,42,1,singlecountry
193686,Marilyna pleurosticta,ANIMALIA,CHORDATA,LC,8054,402.7,3,transboundary
193689,Torquigener randalli,ANIMALIA,CHORDATA,DD,26,1.3,1,singlecountry
193691,Canthigaster capistrata,ANIMALIA,CHORDATA,LC,381,19.05,5,transboundary
193693,Takifugu pardalis,ANIMALIA,CHORDATA,LC,8666,433.3,6,transboundary
193695,Canthigaster natalensis,ANIMALIA,CHORDATA,LC,791,39.55,5,transboundary
193696,Takifugu chrysops,ANIMALIA,CHORDATA,LC,299,14.95,1,singlecountry
193697,Canthigaster pygmaea,ANIMALIA,CHORDATA,LC,2308,115.4,6,transboundary
193698,Sphoeroides tyleri,ANIMALIA,CHORDATA,LC,10694,534.7,10,transboundary
193699,Arothron hispidus,ANIMALIA,CHORDATA,LC,78739,3936.95,70,transboundary
193701,Torquigener marleyi,ANIMALIA,CHORDATA,DD,105,5.25,1,singlecountry
193702,Canthigaster investigatoris,ANIMALIA,CHORDATA,DD,1701,85.05,2,transboundary
193703,Torquigener flavimaculosus,ANIMALIA,CHORDATA,LC,8717,435.85,19,transboundary
193704,Torquigener altipinnis,ANIMALIA,CHORDATA,LC,2068,103.4,3,transboundary
193705,Canthigaster rivulata,ANIMALIA,CHORDATA,LC,20051,1002.55,13,transboundary
193706,Canthigaster marquesensis,ANIMALIA,CHORDATA,VU,44,2.2,1,singlecountry
193709,Canthigaster callisterna,ANIMALIA,CHORDATA,LC,5200,260,4,transboundary
193711,Canthigaster smithae,ANIMALIA,CHORDATA,LC,7797,389.85,18,transboundary
193712,Arothron stellatus,ANIMALIA,CHORDATA,LC,74182,3709.1,58,transboundary
193716,Arothron reticularis,ANIMALIA,CHORDATA,LC,66288,3314.4,26,transboundary
193717,Lagocephalus inermis,ANIMALIA,CHORDATA,LC,124050,6202.5,32,transboundary
193718,Lagocephalus guentheri,ANIMALIA,CHORDATA,LC,8151,407.55,18,transboundary
193721,Tetraodon implutus,ANIMALIA,CHORDATA,DD,409,20.45,1,singlecountry
193722,Arothron diadematus,ANIMALIA,CHORDATA,LC,2309,115.45,6,transboundary
193723,Canthigaster ocellicincta,ANIMALIA,CHORDATA,LC,13842,692.1,12,transboundary
193725,Canthigaster jamestyleri,ANIMALIA,CHORDATA,LC,9198,459.9,10,transboundary
193730,Polyspina piosae,ANIMALIA,CHORDATA,LC,5814,290.7,1,singlecountry
193733,Canthigaster epilampra,ANIMALIA,CHORDATA,LC,15509,775.45,25,transboundary
193734,Chelonodon pleurospilus,ANIMALIA,CHORDATA,EN,58,2.9,1,singlecountry
193735,Torquigener hicksi,ANIMALIA,CHORDATA,DD,158,7.9,1,singlecountry
193737,Lagocephalus cheesemanii,ANIMALIA,CHORDATA,DD,5237,261.85,1,singlecountry
193741,Torquigener perlevis,ANIMALIA,CHORDATA,LC,3530,176.5,1,singlecountry
193742,Chelonodon laticeps,ANIMALIA,CHORDATA,LC,2861,143.05,5,transboundary
193743,Sphoeroides nitidus,ANIMALIA,CHORDATA,DD,73,3.65,1,singlecountry
193746,Arothron leopardus,ANIMALIA,CHORDATA,DD,4584,229.2,2,transboundary
193747,Amblyrhynchotes honckenii,ANIMALIA,CHORDATA,LC,3076,153.8,6,transboundary
193749,Canthigaster coronata,ANIMALIA,CHORDATA,LC,246,12.3,1,singlecountry
193750,Tetraodon fluviatilis,ANIMALIA,CHORDATA,LC,7409,370.45,7,transboundary
193751,Canthigaster cyanetron,ANIMALIA,CHORDATA,EN,4,0.2,1,singlecountry
193753,Canthigaster supramacula,ANIMALIA,CHORDATA,LC,599,29.95,4,transboundary
193758,Ephippion guttifer,ANIMALIA,CHORDATA,LC,5729,286.45,23,transboundary
193759,Sphoeroides dorsalis,ANIMALIA,CHORDATA,LC,15052,752.6,36,transboundary
193760,Torquigener squamicauda,ANIMALIA,CHORDATA,LC,1554,77.7,1,singlecountry
193762,Sphoeroides nephelus,ANIMALIA,CHORDATA,LC,8919,445.95,25,transboundary
193766,Canthigaster janthinoptera,ANIMALIA,CHORDATA,LC,36145,1807.25,56,transboundary
193769,Tylerius spinosissimus,ANIMALIA,CHORDATA,LC,107277,5363.85,21,transboundary
193771,Sphoeroides marmoratus,ANIMALIA,CHORDATA,LC,6390,319.5,29,transboundary
193772,Takifugu stictonotus,ANIMALIA,CHORDATA,LC,8666,433.3,6,transboundary
193775,Canthigaster solandri,ANIMALIA,CHORDATA,LC,8318,415.9,22,transboundary
193779,Takifugu snyderi,ANIMALIA,CHORDATA,LC,3544,177.2,3,transboundary
193780,Canthigaster punctata,ANIMALIA,CHORDATA,DD,170,8.5,1,singlecountry
193781,Takifugu basilevskianus,ANIMALIA,CHORDATA,DD,428,21.4,1,singlecountry
193782,Torquigener whitleyi,ANIMALIA,CHORDATA,LC,17347,867.35,4,transboundary
193784,Tetractenos hamiltoni,ANIMALIA,CHORDATA,LC,2003,100.15,1,singlecountry
193785,Marilyna darwinii,ANIMALIA,CHORDATA,LC,11456,572.8,4,transboundary
193786,Arothron inconditus,ANIMALIA,CHORDATA,VU,441,22.05,1,singlecountry
193787,Javichthys kailolae,ANIMALIA,CHORDATA,LC,124,6.2,2,transboundary
193788,Torquigener florealis,ANIMALIA,CHORDATA,LC,244,12.2,1,singlecountry
193789,Takifugu alboplumbeus,ANIMALIA,CHORDATA,LC,9197,459.85,6,transboundary
193792,Contusus richei,ANIMALIA,CHORDATA,LC,6537,326.85,2,transboundary
193793,Canthigaster rostrata,ANIMALIA,CHORDATA,LC,13403,670.15,33,transboundary
193796,Canthigaster valentini,ANIMALIA,CHORDATA,LC,37427,1871.35,56,transboundary
193799,Canthigaster cyanospilota,ANIMALIA,CHORDATA,LC,10264,513.2,20,transboundary
193802,Canthigaster sanctaehelenae,ANIMALIA,CHORDATA,EN,9,0.45,2,transboundary
193803,Omegophora cyanopunctata,ANIMALIA,CHORDATA,LC,2929,146.45,1,singlecountry
193804,Arothron nigropunctatus,ANIMALIA,CHORDATA,LC,33286,1664.3,52,transboundary
193805,Arothron immaculatus,ANIMALIA,CHORDATA,LC,48654,2432.7,39,transboundary
193809,Takifugu pseudommus,ANIMALIA,CHORDATA,DD,4533,226.65,3,transboundary
193810,Takifugu oblongus,ANIMALIA,CHORDATA,LC,56829,2841.45,34,transboundary
193813,Sphoeroides testudineus,ANIMALIA,CHORDATA,LC,18255,912.75,35,transboundary
193820,Canthigaster tyleri,ANIMALIA,CHORDATA,LC,4974,248.7,11,transboundary
193822,Arothron firmamentum,ANIMALIA,CHORDATA,LC,23210,1160.5,10,transboundary
194085,Emblemariopsis arawak,ANIMALIA,CHORDATA,DD,179,8.95,2,transboundary
194087,Emblemariopsis carib,ANIMALIA,CHORDATA,LC,179,8.95,2,transboundary
194289,Aphareus furca,ANIMALIA,CHORDATA,LC,61412,3070.6,62,transboundary
194298,Albula argentea,ANIMALIA,CHORDATA,DD,54347,2717.35,20,transboundary
194299,Albula glossodonta,ANIMALIA,CHORDATA,VU,18849,942.45,27,transboundary
194300,Tursiops truncatus,ANIMALIA,CHORDATA,CR,12,0.6,1,singlecountry
194301,Albula oligolepis,ANIMALIA,CHORDATA,DD,13095,654.75,22,transboundary
194302,Albula virgata,ANIMALIA,CHORDATA,DD,132,6.6,1,singlecountry
194303,Albula vulpes,ANIMALIA,CHORDATA,NT,10226,511.3,34,transboundary
194305,Pterothrissus belloci,ANIMALIA,CHORDATA,DD,9649,482.45,21,transboundary
194306,Pterothrissus gissu,ANIMALIA,CHORDATA,DD,5,0.25,2,transboundary
194307,Elops hawaiensis,ANIMALIA,CHORDATA,DD,165337,8266.85,44,transboundary
194308,Elops senegalensis,ANIMALIA,CHORDATA,DD,8268,413.4,19,transboundary
194309,Elops smithi,ANIMALIA,CHORDATA,DD,27571,1378.55,41,transboundary
194331,Pristipomoides filamentosus,ANIMALIA,CHORDATA,LC,45910,2295.5,66,transboundary
194332,Lutjanus agennes,ANIMALIA,CHORDATA,DD,4191,209.55,19,transboundary
194334,Lutjanus russellii,ANIMALIA,CHORDATA,LC,57554,2877.7,20,transboundary
194335,Lutjanus lutjanus,ANIMALIA,CHORDATA,LC,75492,3774.6,49,transboundary
194336,Lipocheilus carnolabrum,ANIMALIA,CHORDATA,LC,68160,3408,31,transboundary
194337,Lutjanus kasmira,ANIMALIA,CHORDATA,LC,59965,2998.25,62,transboundary
194339,Paracaesio sordida,ANIMALIA,CHORDATA,LC,27468,1373.4,41,transboundary
194341,Ocyurus chrysurus,ANIMALIA,CHORDATA,DD,41046,2052.3,41,transboundary
194342,Lutjanus boutton,ANIMALIA,CHORDATA,LC,20737,1036.85,19,transboundary
194343,Lutjanus sebae,ANIMALIA,CHORDATA,LC,66958,3347.9,41,transboundary
194344,Lutjanus synagris,ANIMALIA,CHORDATA,NT,21370,1068.5,37,transboundary
194345,Lutjanus goreensis,ANIMALIA,CHORDATA,DD,4196,209.8,19,transboundary
194347,Symphorus nematophorus,ANIMALIA,CHORDATA,LC,51895,2594.75,19,transboundary
194349,Paracaesio xanthura,ANIMALIA,CHORDATA,LC,41588,2079.4,43,transboundary
194350,Etelis radiosus,ANIMALIA,CHORDATA,LC,27062,1353.1,29,transboundary
194351,Pristipomoides auricilla,ANIMALIA,CHORDATA,LC,16884,844.2,35,transboundary
194353,Paracaesio gonzalesi,ANIMALIA,CHORDATA,LC,14831,741.55,7,transboundary
194354,Lutjanus mizenkoi,ANIMALIA,CHORDATA,LC,692,34.6,2,transboundary
194356,Lutjanus rivulatus,ANIMALIA,CHORDATA,LC,39802,1990.1,46,transboundary
194359,Lutjanus quinquelineatus,ANIMALIA,CHORDATA,LC,35947,1797.35,29,transboundary
194360,Aphareus rutilans,ANIMALIA,CHORDATA,LC,70078,3503.9,60,transboundary
194361,Parapristipomoides squamimaxillaris,ANIMALIA,CHORDATA,LC,769,38.45,2,transboundary
194363,Lutjanus bohar,ANIMALIA,CHORDATA,LC,59273,2963.65,59,transboundary
194364,Apsilus fuscus,ANIMALIA,CHORDATA,LC,4801,240.05,22,transboundary
194365,Lutjanus campechanus,ANIMALIA,CHORDATA,VU,6855,342.75,2,transboundary
194366,Pristipomoides sieboldii,ANIMALIA,CHORDATA,LC,54415,2720.75,59,transboundary
194367,Lutjanus lunulatus,ANIMALIA,CHORDATA,LC,79511,3975.55,18,transboundary
194368,Pristipomoides argyrogrammicus,ANIMALIA,CHORDATA,LC,24118,1205.9,36,transboundary
194370,Lutjanus fulviflamma,ANIMALIA,CHORDATA,LC,58657,2932.85,53,transboundary
194371,Pristipomoides zonatus,ANIMALIA,CHORDATA,LC,173712,8685.6,68,transboundary
194373,Pinjalo lewisi,ANIMALIA,CHORDATA,LC,20958,1047.9,17,transboundary
194374,Lutjanus vitta,ANIMALIA,CHORDATA,LC,59011,2950.55,25,transboundary
194376,Lutjanus monostigma,ANIMALIA,CHORDATA,LC,38727,1936.35,61,transboundary
194377,Lutjanus fulvus,ANIMALIA,CHORDATA,LC,64196,3209.8,56,transboundary
194379,Aprion virescens,ANIMALIA,CHORDATA,LC,71345,3567.25,68,transboundary
194380,Paracaesio stonei,ANIMALIA,CHORDATA,LC,16038,801.9,13,transboundary
194382,Etelis coruscans,ANIMALIA,CHORDATA,LC,69701,3485.05,66,transboundary
194383,Pristipomoides typus,ANIMALIA,CHORDATA,LC,72330,3616.5,22,transboundary
194385,Lutjanus gibbus,ANIMALIA,CHORDATA,LC,59936,2996.8,60,transboundary
194386,Lutjanus rufolineatus,ANIMALIA,CHORDATA,LC,89837,4491.85,25,transboundary
194387,Pristipomoides multidens,ANIMALIA,CHORDATA,LC,153316,7665.8,47,transboundary
194388,Lutjanus endecacanthus,ANIMALIA,CHORDATA,DD,1705,85.25,11,transboundary
194389,Lutjanus fulgens,ANIMALIA,CHORDATA,LC,4180,209,19,transboundary
194391,Paracaesio kusakarii,ANIMALIA,CHORDATA,LC,17343,867.15,22,transboundary
194393,Lutjanus biguttatus,ANIMALIA,CHORDATA,LC,21748,1087.4,20,transboundary
194394,Lutjanus dentatus,ANIMALIA,CHORDATA,DD,4062,203.1,18,transboundary
194398,Lutjanus semicinctus,ANIMALIA,CHORDATA,LC,7988,399.4,13,transboundary
194399,Lutjanus adetii,ANIMALIA,CHORDATA,LC,4748,237.4,3,transboundary
194400,Randallichthys filamentosus,ANIMALIA,CHORDATA,LC,13811,690.55,10,transboundary
194401,Pristipomoides flavipinnis,ANIMALIA,CHORDATA,LC,21000,1050,27,transboundary
194402,Symphorichthys spilurus,ANIMALIA,CHORDATA,LC,20035,1001.75,17,transboundary
194405,Paracaesio paragrapsimodon,ANIMALIA,CHORDATA,DD,59,2.95,2,transboundary
194406,Lutjanus vivanus,ANIMALIA,CHORDATA,LC,19700,985,37,transboundary
194407,Lutjanus ehrenbergii,ANIMALIA,CHORDATA,LC,36284,1814.2,46,transboundary
194408,Anisotremus surinamensis,ANIMALIA,CHORDATA,DD,16521,826.05,37,transboundary
194409,Anisotremus virginicus,ANIMALIA,CHORDATA,LC,18118,905.9,37,transboundary
194413,Brachydeuterus auritus,ANIMALIA,CHORDATA,NT,5478,273.9,21,transboundary
194414,Conodon nobilis,ANIMALIA,CHORDATA,LC,18160,908,34,transboundary
194415,Haemulon boschmae,ANIMALIA,CHORDATA,LC,5286,264.3,9,transboundary
194416,Haemulon carbonarium,ANIMALIA,CHORDATA,LC,9076,453.8,33,transboundary
194417,Haemulon chrysargyreum,ANIMALIA,CHORDATA,LC,9024,451.2,33,transboundary
194418,Haemulon flavolineatum,ANIMALIA,CHORDATA,LC,10589,529.45,33,transboundary
194419,Haemulon macrostomum,ANIMALIA,CHORDATA,LC,10027,501.35,33,transboundary
194420,Haemulon melanurum,ANIMALIA,CHORDATA,LC,14603,730.15,37,transboundary
194421,Haemulon parra,ANIMALIA,CHORDATA,LC,19588,979.4,37,transboundary
194422,Haemulon sciurus,ANIMALIA,CHORDATA,LC,10708,535.4,33,transboundary
194425,Parakuhlia macrophthalmus,ANIMALIA,CHORDATA,DD,3973,198.65,18,transboundary
194427,Parapristipoma humile,ANIMALIA,CHORDATA,LC,6028,301.4,26,transboundary
194428,Parapristipoma octolineatum,ANIMALIA,CHORDATA,LC,6725,336.25,29,transboundary
194432,Plectorhinchus macrolepis,ANIMALIA,CHORDATA,LC,4610,230.5,22,transboundary
194433,Plectorhinchus mediterraneus,ANIMALIA,CHORDATA,DD,7653,382.65,31,transboundary
194436,Haemulopsis corvinaeformis,ANIMALIA,CHORDATA,LC,12517,625.85,19,transboundary
194437,Pomadasys jubelini,ANIMALIA,CHORDATA,LC,4303,215.15,19,transboundary
194440,Pomadasys perotaei,ANIMALIA,CHORDATA,LC,3965,198.25,18,transboundary
194441,Pomadasys rogerii,ANIMALIA,CHORDATA,LC,4269,213.45,20,transboundary
194812,Lepadogaster lepadogaster,ANIMALIA,CHORDATA,LC,8296,414.8,26,transboundary
194816,Bathypterois mediterraneus,ANIMALIA,CHORDATA,LC,25163,1258.15,18,transboundary
194818,Paralepis speciosa,ANIMALIA,CHORDATA,LC,28423,1421.15,20,transboundary
194819,Coelorinchus mediterraneus,ANIMALIA,CHORDATA,LC,1361,68.05,7,transboundary
194821,Eretmophorus kleinenbergi,ANIMALIA,CHORDATA,LC,2024,101.2,2,transboundary
194838,Lepidion lepidion,ANIMALIA,CHORDATA,LC,3922,196.1,4,transboundary
194840,Rhynchogadus hepaticus,ANIMALIA,CHORDATA,DD,1551,77.55,2,transboundary
194843,Opeatogenys gracilis,ANIMALIA,CHORDATA,LC,2731,136.55,13,transboundary
194844,Notoscopelus elongatus,ANIMALIA,CHORDATA,LC,12543,627.15,11,transboundary
194845,Grammonus ater,ANIMALIA,CHORDATA,LC,4277,213.85,9,transboundary
194846,Echiodon dentatus,ANIMALIA,CHORDATA,LC,6925,346.25,20,transboundary
194847,Ophidion rochei,ANIMALIA,CHORDATA,DD,8224,411.2,23,transboundary
194848,Parophidion vassali,ANIMALIA,CHORDATA,DD,5501,275.05,18,transboundary
194850,Nansenia iberica,ANIMALIA,CHORDATA,DD,1190,59.5,1,singlecountry
194851,Microlipophrys adriaticus,ANIMALIA,CHORDATA,LC,897,44.85,6,transboundary
194853,Microlipophrys dalmatinus,ANIMALIA,CHORDATA,LC,3974,198.7,13,transboundary
194854,Microlipophrys nigriceps,ANIMALIA,CHORDATA,LC,4066,203.3,15,transboundary
194855,Parablennius rouxi,ANIMALIA,CHORDATA,LC,4129,206.45,15,transboundary
194856,Salaria basilisca,ANIMALIA,CHORDATA,LC,1978,98.9,7,transboundary
194857,Callionymus fasciatus,ANIMALIA,CHORDATA,LC,3208,160.4,10,transboundary
194859,Microichthys coccoi,ANIMALIA,CHORDATA,LC,3163,158.15,4,transboundary
194860,Microichthys sanzoi,ANIMALIA,CHORDATA,DD,223,11.15,2,transboundary
194862,Buenia affinis,ANIMALIA,CHORDATA,LC,650,32.5,6,transboundary
194863,Chromogobius zebratus,ANIMALIA,CHORDATA,LC,1285,64.25,10,transboundary
194865,Corcyrogobius liechtensteini,ANIMALIA,CHORDATA,LC,721,36.05,6,transboundary
194867,Didogobius bentuvii,ANIMALIA,CHORDATA,DD,6,0.3,1,singlecountry
194868,Didogobius schlieweni,ANIMALIA,CHORDATA,LC,526,26.3,4,transboundary
194869,Didogobius splechtnai,ANIMALIA,CHORDATA,LC,421,21.05,6,transboundary
194872,Gobius ater,ANIMALIA,CHORDATA,LC,757,37.85,6,transboundary
194873,Gobius bucchichi,ANIMALIA,CHORDATA,LC,7665,383.25,23,transboundary
194874,Gobius geniporus,ANIMALIA,CHORDATA,LC,5005,250.25,12,transboundary
194875,Gobius kolombatovici,ANIMALIA,CHORDATA,LC,145,7.25,2,transboundary
194876,Gobius strictus,ANIMALIA,CHORDATA,DD,294,14.7,4,transboundary
194877,Gobius vittatus,ANIMALIA,CHORDATA,LC,2816,140.8,9,transboundary
194879,Millerigobius macrocephalus,ANIMALIA,CHORDATA,LC,1417,70.85,10,transboundary
194881,Odondebuenia balearica,ANIMALIA,CHORDATA,LC,2267,113.35,8,transboundary
194882,Pomatoschistus bathi,ANIMALIA,CHORDATA,LC,1048,52.4,6,transboundary
194883,Pomatoschistus knerii,ANIMALIA,CHORDATA,LC,363,18.15,3,transboundary
194884,Pomatoschistus quagga,ANIMALIA,CHORDATA,LC,858,42.9,7,transboundary
194885,Pomatoschistus tortonesei,ANIMALIA,CHORDATA,EN,317,15.85,2,transboundary
194887,Pseudaphya ferreri,ANIMALIA,CHORDATA,LC,1056,52.8,7,transboundary
194889,Speleogobius trigloides,ANIMALIA,CHORDATA,LC,258,12.9,1,singlecountry
194891,Thorogobius macrolepis,ANIMALIA,CHORDATA,LC,1040,52,6,transboundary
194893,Zebrus zebrus,ANIMALIA,CHORDATA,LC,5248,262.4,13,transboundary
194894,Kuhlia rubens,ANIMALIA,CHORDATA,DD,1001,50.05,2,transboundary
194895,Tripterygion melanurum,ANIMALIA,CHORDATA,LC,3977,198.85,12,transboundary
194896,Tripterygion tripteronotum,ANIMALIA,CHORDATA,LC,3313,165.65,21,transboundary
194902,Cyclothone pygmaea,ANIMALIA,CHORDATA,LC,15071,753.55,12,transboundary
194903,Syngnathus taenionotus,ANIMALIA,CHORDATA,DD,1780,89,4,transboundary
194904,Syngnathus tenuirostris,ANIMALIA,CHORDATA,DD,3690,184.5,13,transboundary
194905,Starksia atlantica,ANIMALIA,CHORDATA,LC,4779,238.95,20,transboundary
194906,Starksia sangreyae,ANIMALIA,CHORDATA,LC,352,17.6,3,transboundary
194907,Starksia springeri,ANIMALIA,CHORDATA,DD,7,0.35,1,singlecountry
194908,Starksia lepicoelia,ANIMALIA,CHORDATA,LC,5373,268.65,25,transboundary
194909,Starksia weigti,ANIMALIA,CHORDATA,LC,137,6.85,2,transboundary
194910,Starksia williamsi,ANIMALIA,CHORDATA,LC,48,2.4,2,transboundary
194911,Starksia robertsoni,ANIMALIA,CHORDATA,LC,131,6.55,1,singlecountry
194912,Starksia sluiteri,ANIMALIA,CHORDATA,LC,2933,146.65,24,transboundary
194913,Starksia greenfieldi,ANIMALIA,CHORDATA,LC,180,9,1,singlecountry
194914,Starksia langi,ANIMALIA,CHORDATA,LC,399,19.95,7,transboundary
194960,Gouania willdenowi,ANIMALIA,CHORDATA,LC,3649,182.45,12,transboundary
194991,Atherina presbyter,ANIMALIA,CHORDATA,LC,16488,824.4,23,transboundary
194992,Bathypterois grallator,ANIMALIA,CHORDATA,LC,90272,4513.6,70,transboundary
194993,Chlorophthalmus agassizi,ANIMALIA,CHORDATA,LC,341012,17050.6,150,transboundary
194995,Evermannella balbo,ANIMALIA,CHORDATA,LC,498052,24902.6,72,transboundary
194997,Arctozenus risso,ANIMALIA,CHORDATA,LC,1866386,93319.3,126,transboundary
194998,Lestidiops sphyrenoides,ANIMALIA,CHORDATA,LC,106048,5302.4,42,transboundary
