species_id,sciname,kingdom,phylum,class,tot_count_cells,num_countries,xbd
W-Msc-531536,Retusa pelyx,Animalia,Mollusca,Gastropoda,1901,1,singlecountry
W-Msc-531537,Retusa protumida,Animalia,Mollusca,Gastropoda,3262,2,transboundary
W-Msc-531539,Retusa pygmaea,Animalia,Mollusca,Gastropoda,2518,1,singlecountry
W-Msc-531546,Volvulella rostrata,Animalia,Mollusca,Gastropoda,4505,2,transboundary
W-Msc-531549,Philine angasi,Animalia,Mollusca,Gastropoda,30001,14,transboundary
W-Msc-531551,Philine auriformis,Animalia,Mollusca,Gastropoda,15292,7,transboundary
W-Msc-531552,Philine beachportensis,Animalia,Mollusca,Gastropoda,3022,1,singlecountry
W-Msc-531553,Philine columnaria,Animalia,Mollusca,Gastropoda,6411,2,transboundary
W-Msc-531555,Philine trapezia,Animalia,Mollusca,Gastropoda,5412,5,transboundary
W-Msc-531556,Melanochlamys queritor,Animalia,Mollusca,Gastropoda,1325,2,transboundary
W-Msc-531560,Philinopsis lineolata,Animalia,Mollusca,Gastropoda,32902,27,transboundary
W-Msc-531562,Philinopsis taronga,Animalia,Mollusca,Gastropoda,24870,14,transboundary
W-Msc-531566,Sagaminopteron ornatum,Animalia,Mollusca,Gastropoda,25484,22,transboundary
W-Msc-531568,Austrocylichna exigua,Animalia,Mollusca,Gastropoda,1412,1,singlecountry
W-Msc-531571,Cylichnatys campanula,Animalia,Mollusca,Gastropoda,4332,3,transboundary
W-Msc-531575,Haminoea maugeansis,Animalia,Mollusca,Gastropoda,1541,1,singlecountry
W-Msc-531577,Liloa brevis,Animalia,Mollusca,Gastropoda,8794,7,transboundary
W-Msc-531581,Limulatys reliquus,Animalia,Mollusca,Gastropoda,4925,3,transboundary
W-Msc-531588,Runcina australis,Animalia,Mollusca,Gastropoda,2965,2,transboundary
W-Msc-531590,Ilbia ilbi,Animalia,Mollusca,Gastropoda,2560,2,transboundary
W-Msc-531603,Aplysia sowerbyi,Animalia,Mollusca,Gastropoda,21341,16,transboundary
W-Msc-531604,Aplysia sydneyensis,Animalia,Mollusca,Gastropoda,6558,3,transboundary
W-Msc-531605,Dolabrifera brazieri,Animalia,Mollusca,Gastropoda,3256,3,transboundary
W-Msc-531606,Tylodina corticalis,Animalia,Mollusca,Gastropoda,18709,9,transboundary
W-Msc-531608,Berthella medietas,Animalia,Mollusca,Gastropoda,6066,2,transboundary
W-Msc-531612,Pleurobranchaea maculata,Animalia,Mollusca,Gastropoda,11265,4,transboundary
W-Msc-531613,Pleurobranchus hilli,Animalia,Mollusca,Gastropoda,5159,2,transboundary
W-Msc-531851,Lobatus raninus,Animalia,Mollusca,Gastropoda,12411,38,transboundary
W-Msc-531859,Tridentarius dentatus,Animalia,Mollusca,Gastropoda,32330,24,transboundary
W-Msc-531880,Canarium mutabile,Animalia,Mollusca,Gastropoda,8242,10,transboundary
W-Msc-532063,Pisulina adamsiana,Animalia,Mollusca,Gastropoda,53231,52,transboundary
W-Msc-532129,Phenacolepas scobinata,Animalia,Mollusca,Gastropoda,8662,26,transboundary
W-Msc-532168,Strombus labiatus,Animalia,Mollusca,Gastropoda,79066,58,transboundary
W-Msc-532183,Strombus urceus,Animalia,Mollusca,Gastropoda,70057,39,transboundary
W-Msc-532253,Calliostoma aulicum,Animalia,Mollusca,Gastropoda,159,3,transboundary
W-Msc-532258,Cuthona tina,Animalia,Mollusca,Gastropoda,8622,34,transboundary
W-Msc-532259,Eulimella rudis,Animalia,Mollusca,Gastropoda,4088,4,transboundary
W-Msc-532268,Philine sagra,Animalia,Mollusca,Gastropoda,24983,44,transboundary
W-Msc-532281,Calliostoma alternum,Animalia,Mollusca,Gastropoda,257,3,transboundary
W-Msc-532283,Calliostoma aurora,Animalia,Mollusca,Gastropoda,897,8,transboundary
W-Msc-532293,Haminoea petitii,Animalia,Mollusca,Gastropoda,19145,47,transboundary
W-Msc-532295,Macoma inornata,Animalia,Mollusca,Bivalvia,11523,6,transboundary
W-Msc-532317,Acanthochitona spiculosa,Animalia,Mollusca,Polyplacophora,6835,30,transboundary
W-Msc-532344,Acteon biplicatus,Animalia,Mollusca,Gastropoda,717,3,transboundary
W-Msc-532352,Acteon pelecais,Animalia,Mollusca,Gastropoda,3516,2,transboundary
W-Msc-532373,Alvania faberi,Animalia,Mollusca,Gastropoda,10158,33,transboundary
W-Msc-532406,Arene brasiliana,Animalia,Mollusca,Gastropoda,1799,1,singlecountry
W-Msc-532410,Arene miniata,Animalia,Mollusca,Gastropoda,5428,33,transboundary
W-Msc-532421,Atys obscuratus,Animalia,Mollusca,Gastropoda,6899,11,transboundary
W-Msc-532424,Axinopsida cordata,Animalia,Mollusca,Bivalvia,18341,26,transboundary
W-Msc-532433,Barleeia rubrooperculata,Animalia,Mollusca,Gastropoda,588,2,transboundary
W-Msc-532439,Benthonellania donmoorei,Animalia,Mollusca,Gastropoda,1236,8,transboundary
W-Msc-532448,Bornella calcarata,Animalia,Mollusca,Gastropoda,10824,36,transboundary
W-Msc-532458,Brookula conica,Animalia,Mollusca,Gastropoda,584,1,singlecountry
W-Msc-532463,Buccinanops cochlidium,Animalia,Mollusca,Gastropoda,282,2,transboundary
W-Msc-532466,Buccinanops globulosus,Animalia,Mollusca,Gastropoda,433,1,singlecountry
W-Msc-532499,Caelatura barcellosi,Animalia,Mollusca,Gastropoda,1634,2,transboundary
W-Msc-532504,Calliostoma adspersum,Animalia,Mollusca,Gastropoda,4272,11,transboundary
W-Msc-532506,Calliostoma argentum,Animalia,Mollusca,Gastropoda,907,12,transboundary
W-Msc-532512,Calliostoma cnidophilum,Animalia,Mollusca,Gastropoda,216,4,transboundary
W-Msc-532514,Calliostoma coppingeri,Animalia,Mollusca,Gastropoda,1645,2,transboundary
W-Msc-532518,Calliostoma fernandezi,Animalia,Mollusca,Gastropoda,2309,10,transboundary
W-Msc-532524,Calliostoma indiana,Animalia,Mollusca,Gastropoda,630,13,transboundary
W-Msc-532529,Calliostoma modestulum,Animalia,Mollusca,Gastropoda,5302,3,transboundary
W-Msc-532534,Calliostoma nudum,Animalia,Mollusca,Gastropoda,5846,4,transboundary
W-Msc-532536,Calliostoma rosewateri,Animalia,Mollusca,Gastropoda,1629,12,transboundary
W-Msc-532537,Calliostoma rota,Animalia,Mollusca,Gastropoda,102,1,singlecountry
W-Msc-532539,Calliostoma scurra,Animalia,Mollusca,Gastropoda,1824,7,transboundary
W-Msc-532541,Calliostoma serratulum,Animalia,Mollusca,Gastropoda,417,4,transboundary
W-Msc-532546,Calliostoma vinosum,Animalia,Mollusca,Gastropoda,2229,1,singlecountry
W-Msc-532549,Calliotropis globosa,Animalia,Mollusca,Gastropoda,10746,30,transboundary
W-Msc-532553,Capulus compressus,Animalia,Mollusca,Gastropoda,6258,4,transboundary
W-Msc-532567,Cerithiella seymouriana,Animalia,Mollusca,Gastropoda,136,1,singlecountry
W-Msc-532601,Cheirodonta verbernei,Animalia,Mollusca,Gastropoda,2393,27,transboundary
W-Msc-532607,Chromodoris grahami,Animalia,Mollusca,Gastropoda,2276,24,transboundary
W-Msc-532639,Coccocrater portoricensis,Animalia,Mollusca,Gastropoda,1403,14,transboundary
W-Msc-532643,Cocculina rathbuni,Animalia,Mollusca,Gastropoda,17691,35,transboundary
W-Msc-532666,Costaclis egregia,Animalia,Mollusca,Gastropoda,10238,36,transboundary
W-Msc-532668,Costoanachis sertulariarum,Animalia,Mollusca,Gastropoda,12078,26,transboundary
W-Msc-532683,Crepidula argentina,Animalia,Mollusca,Gastropoda,711,1,singlecountry
W-Msc-532686,Crepidula protea,Animalia,Mollusca,Gastropoda,11760,25,transboundary
W-Msc-532723,Dalium solidum,Animalia,Mollusca,Gastropoda,3729,15,transboundary
W-Msc-532728,Diacavolinia deblainvillei,Animalia,Mollusca,Gastropoda,19358,16,transboundary
W-Msc-532737,Diodora mirifica,Animalia,Mollusca,Gastropoda,2029,2,transboundary
W-Msc-532738,Diodora patagonica,Animalia,Mollusca,Gastropoda,1520,4,transboundary
W-Msc-532750,Discopsis omalos,Animalia,Mollusca,Gastropoda,11687,22,transboundary
W-Msc-532765,Doto pita,Animalia,Mollusca,Gastropoda,75270,112,transboundary
W-Msc-532767,Doto uva,Animalia,Mollusca,Gastropoda,24090,47,transboundary
W-Msc-532796,Erycina emmonsi,Animalia,Mollusca,Bivalvia,4431,14,transboundary
W-Msc-532805,Euchelus hummelincki,Animalia,Mollusca,Gastropoda,14488,37,transboundary
W-Msc-532811,Eulima mulata,Animalia,Mollusca,Gastropoda,1066,1,singlecountry
W-Msc-532814,Eulimastoma surinamense,Animalia,Mollusca,Gastropoda,10058,32,transboundary
W-Msc-532822,Eumetula pulla,Animalia,Mollusca,Gastropoda,1031,2,transboundary
W-Msc-532834,Falcidens caudatus,Animalia,Mollusca,Aplacophora,1116,3,transboundary
W-Msc-532838,Favorinus auritulus,Animalia,Mollusca,Gastropoda,11231,43,transboundary
W-Msc-532847,Fissurella oriens,Animalia,Mollusca,Gastropoda,515,3,transboundary
W-Msc-532850,Fissurellidea megatrema,Animalia,Mollusca,Gastropoda,2550,3,transboundary
W-Msc-532851,Fissurellidea patagonica,Animalia,Mollusca,Gastropoda,2275,5,transboundary
W-Msc-532854,Flabellina falklandica,Animalia,Mollusca,Gastropoda,577,3,transboundary
W-Msc-532866,Fusiturricula jaquensis,Animalia,Mollusca,Gastropoda,1811,9,transboundary
W-Msc-532875,Gaza olivacea,Animalia,Mollusca,Gastropoda,5401,21,transboundary
W-Msc-532895,Halistylus columna,Animalia,Mollusca,Gastropoda,1667,2,transboundary
W-Msc-532899,Heleobia australis,Animalia,Mollusca,Gastropoda,1878,3,transboundary
W-Msc-532910,Homalopoma cunninghami,Animalia,Mollusca,Gastropoda,2611,3,transboundary
W-Msc-532935,Ithycythara rubricata,Animalia,Mollusca,Gastropoda,2193,9,transboundary
W-Msc-532938,Kaitoa scaphandroides,Animalia,Mollusca,Gastropoda,32,1,singlecountry
W-Msc-532949,Lamellaria ampla,Animalia,Mollusca,Gastropoda,2012,3,transboundary
W-Msc-532953,Lamellaria patagonica,Animalia,Mollusca,Gastropoda,5270,4,transboundary
W-Msc-532983,Lissospira valvata,Animalia,Mollusca,Gastropoda,455,2,transboundary
W-Msc-532994,Lottia albicosta,Animalia,Mollusca,Gastropoda,3896,27,transboundary
W-Msc-533033,Margarella violacea,Animalia,Mollusca,Gastropoda,2744,3,transboundary
W-Msc-533040,Marionia cucullata,Animalia,Mollusca,Gastropoda,36054,54,transboundary
W-Msc-533047,Mathilda malvinarum,Animalia,Mollusca,Gastropoda,638,3,transboundary
W-Msc-533094,Microdrillia crispata,Animalia,Mollusca,Gastropoda,2941,5,transboundary
W-Msc-533115,Zebina vitrinella,Animalia,Mollusca,Gastropoda,6030,30,transboundary
W-Msc-533128,Monogamus minibulla,Animalia,Mollusca,Gastropoda,2925,21,transboundary
W-Msc-533142,Mysella casta,Animalia,Mollusca,Bivalvia,2530,6,transboundary
W-Msc-533145,Mytella guyanensis,Animalia,Mollusca,Bivalvia,12323,25,transboundary
W-Msc-533152,Nassarius candidissimus,Animalia,Mollusca,Gastropoda,4690,19,transboundary
W-Msc-533162,Natica menkeana,Animalia,Mollusca,Gastropoda,7384,33,transboundary
W-Msc-533166,Neactaeonina cingulata,Animalia,Mollusca,Gastropoda,106,1,singlecountry
W-Msc-533178,Notaeolidia depressa,Animalia,Mollusca,Gastropoda,1331,1,singlecountry
W-Msc-533182,Notocrater houbricki,Animalia,Mollusca,Gastropoda,10960,28,transboundary
W-Msc-533183,Notocrater youngi,Animalia,Mollusca,Gastropoda,3795,18,transboundary
W-Msc-533194,Robsonella fontaniana,Animalia,Mollusca,Cephalopoda,2904,3,transboundary
W-Msc-533223,Onoba fuegoensis,Animalia,Mollusca,Gastropoda,1690,3,transboundary
W-Msc-533230,Onoba protofimbriata,Animalia,Mollusca,Gastropoda,772,3,transboundary
W-Msc-533249,Paradoris mulciber,Animalia,Mollusca,Gastropoda,2953,20,transboundary
W-Msc-533258,Pendroma perplexa,Animalia,Mollusca,Gastropoda,14274,27,transboundary
W-Msc-533262,Perissodonta georgiana,Animalia,Mollusca,Gastropoda,140,1,singlecountry
W-Msc-533267,Persicula interruptolineata,Animalia,Mollusca,Gastropoda,1298,5,transboundary
W-Msc-533271,Persicula obesa,Animalia,Mollusca,Gastropoda,2115,9,transboundary
W-Msc-533273,Persicula sagittata,Animalia,Mollusca,Gastropoda,1602,1,singlecountry
W-Msc-533278,Philine alba,Animalia,Mollusca,Gastropoda,72197,53,transboundary
W-Msc-533296,Photinula coerulescens,Animalia,Mollusca,Gastropoda,11385,4,transboundary
W-Msc-533345,Puncturella pauper,Animalia,Mollusca,Gastropoda,4790,12,transboundary
W-Msc-533359,Pyramidelloides carinatus,Animalia,Mollusca,Gastropoda,2047,16,transboundary
W-Msc-533366,Pyrgophorus parvulus,Animalia,Mollusca,Gastropoda,2876,29,transboundary
W-Msc-533382,Rissoella galba,Animalia,Mollusca,Gastropoda,4365,19,transboundary
W-Msc-533387,Rissoina mayori,Animalia,Mollusca,Gastropoda,878,2,transboundary
W-Msc-533390,Rostanga byga,Animalia,Mollusca,Gastropoda,6935,20,transboundary
W-Msc-533394,Runcina divae,Animalia,Mollusca,Gastropoda,5748,18,transboundary
W-Msc-533399,Scaphander darius,Animalia,Mollusca,Gastropoda,22121,38,transboundary
W-Msc-533427,Siphonaria lessoni,Animalia,Mollusca,Gastropoda,3430,4,transboundary
W-Msc-533432,Solariella kempi,Animalia,Mollusca,Gastropoda,8246,3,transboundary
W-Msc-533437,Solariella tubula,Animalia,Mollusca,Gastropoda,972,2,transboundary
W-Msc-533455,Stephopoma myrakeenae,Animalia,Mollusca,Gastropoda,2028,17,transboundary
W-Msc-533469,Tegula atra,Animalia,Mollusca,Gastropoda,2629,3,transboundary
W-Msc-533470,Tegula patagonica,Animalia,Mollusca,Gastropoda,5434,5,transboundary
W-Msc-533479,Tellina petitiana,Animalia,Mollusca,Bivalvia,3035,3,transboundary
W-Msc-533513,Triphora atlantica,Animalia,Mollusca,Gastropoda,13755,32,transboundary
W-Msc-533531,Tritoniopsis frydis,Animalia,Mollusca,Gastropoda,4433,25,transboundary
W-Msc-533534,Trochita pileolus,Animalia,Mollusca,Gastropoda,6988,4,transboundary
W-Msc-533535,Trochita pileus,Animalia,Mollusca,Gastropoda,9078,4,transboundary
W-Msc-533538,Tropidomarga biangulata,Animalia,Mollusca,Gastropoda,163,2,transboundary
W-Msc-533558,Turbonilla exilis,Animalia,Mollusca,Gastropoda,9785,27,transboundary
W-Msc-533593,Vasum capitellum,Animalia,Mollusca,Gastropoda,9183,37,transboundary
W-Msc-533596,Venustatrochus georgianus,Animalia,Mollusca,Gastropoda,72,1,singlecountry
W-Msc-533835,Ancula mapae,Animalia,Mollusca,Gastropoda,2240,2,transboundary
W-Msc-533842,Goniodoris savignyi,Animalia,Mollusca,Gastropoda,20073,34,transboundary
W-Msc-533843,Goniodoris meracula,Animalia,Mollusca,Gastropoda,1759,1,singlecountry
W-Msc-533844,Okenia mija,Animalia,Mollusca,Gastropoda,3725,2,transboundary
W-Msc-533848,Trapania aureopunctata,Animalia,Mollusca,Gastropoda,3309,2,transboundary
W-Msc-533849,Trapania benni,Animalia,Mollusca,Gastropoda,3415,2,transboundary
W-Msc-533850,Trapania brunnea,Animalia,Mollusca,Gastropoda,26547,26,transboundary
W-Msc-533859,Acanthodoris nanega,Animalia,Mollusca,Gastropoda,1037,1,singlecountry
W-Msc-533866,Gymnodoris alba,Animalia,Mollusca,Gastropoda,97390,86,transboundary
W-Msc-533871,Vayssierea caledonica,Animalia,Mollusca,Gastropoda,20610,18,transboundary
W-Msc-533877,Dendrodoris arborescens,Animalia,Mollusca,Gastropoda,18993,17,transboundary
W-Msc-533880,Dendrodoris gunnamatta,Animalia,Mollusca,Gastropoda,5313,8,transboundary
W-Msc-533881,Dendrodoris maugeana,Animalia,Mollusca,Gastropoda,930,1,singlecountry
W-Msc-533886,Doriopsilla carneola,Animalia,Mollusca,Gastropoda,6691,4,transboundary
W-Msc-533888,Doriopsilla miniata,Animalia,Mollusca,Gastropoda,73274,60,transboundary
W-Msc-533890,Doriopsilla peculiaris,Animalia,Mollusca,Gastropoda,3294,1,singlecountry
W-Msc-533892,Hallaxa michaeli,Animalia,Mollusca,Gastropoda,2619,2,transboundary
W-Msc-533901,Ceratosoma brevicaudatum,Animalia,Mollusca,Gastropoda,8919,3,transboundary
W-Msc-533904,Chromodoris alternata,Animalia,Mollusca,Gastropoda,1689,1,singlecountry
W-Msc-533906,Chromodoris ambigua,Animalia,Mollusca,Gastropoda,1200,1,singlecountry
W-Msc-533913,Chromodoris tasmaniensis,Animalia,Mollusca,Gastropoda,5134,2,transboundary
W-Msc-533917,Chromodoris thompsoni,Animalia,Mollusca,Gastropoda,1752,2,transboundary
W-Msc-533928,Mexichromis macropus,Animalia,Mollusca,Gastropoda,54877,40,transboundary
W-Msc-533932,Noumea haliclona,Animalia,Mollusca,Gastropoda,7197,6,transboundary
W-Msc-533943,Aphelodoris berghi,Animalia,Mollusca,Gastropoda,1478,1,singlecountry
W-Msc-533944,Aphelodoris rossquicki,Animalia,Mollusca,Gastropoda,1497,1,singlecountry
W-Msc-533945,Aphelodoris varia,Animalia,Mollusca,Gastropoda,5562,2,transboundary
W-Msc-533956,Doris cameroni,Animalia,Mollusca,Gastropoda,5421,2,transboundary
W-Msc-533967,Alloiodoris marmorata,Animalia,Mollusca,Gastropoda,959,1,singlecountry
W-Msc-533971,Discodoris turia,Animalia,Mollusca,Gastropoda,1862,1,singlecountry
W-Msc-533972,Hoplodoris nodulosa,Animalia,Mollusca,Gastropoda,46300,51,transboundary
W-Msc-533977,Jorunna hartleyi,Animalia,Mollusca,Gastropoda,1443,1,singlecountry
W-Msc-533979,Jorunna pantherina,Animalia,Mollusca,Gastropoda,16565,12,transboundary
W-Msc-533981,Paradoris dubia,Animalia,Mollusca,Gastropoda,4750,3,transboundary
W-Msc-533986,Platydoris galbana,Animalia,Mollusca,Gastropoda,3758,2,transboundary
W-Msc-533989,Rostanga bifurcata,Animalia,Mollusca,Gastropoda,70320,40,transboundary
W-Msc-533990,Rostanga calumus,Animalia,Mollusca,Gastropoda,3744,2,transboundary
W-Msc-533991,Sclerodoris tarka,Animalia,Mollusca,Gastropoda,2771,1,singlecountry
W-Msc-533996,Thordisa verrucosa,Animalia,Mollusca,Gastropoda,8312,3,transboundary
W-Msc-533999,Trippa albata,Animalia,Mollusca,Gastropoda,3005,1,singlecountry
W-Msc-534001,Marianina rosea,Animalia,Mollusca,Gastropoda,18930,16,transboundary
W-Msc-534007,Doto ostenta,Animalia,Mollusca,Gastropoda,3128,2,transboundary
W-Msc-534009,Crosslandia viridis,Animalia,Mollusca,Gastropoda,26979,41,transboundary
W-Msc-534011,Melibe australis,Animalia,Mollusca,Gastropoda,2848,2,transboundary
W-Msc-534014,Melibe maugeana,Animalia,Porifera,Demospongiae,1470,1,singlecountry
W-Msc-534017,Caldukia affinis,Animalia,Mollusca,Gastropoda,4167,2,transboundary
W-Msc-534021,Madrella sanguinea,Animalia,Mollusca,Gastropoda,14241,9,transboundary
W-Msc-534025,Flabellina poenicia,Animalia,Mollusca,Gastropoda,1911,1,singlecountry
W-Msc-534034,Tularia bractea,Animalia,Mollusca,Gastropoda,4632,2,transboundary
W-Msc-534041,Baeolidia australis,Animalia,Mollusca,Gastropoda,7427,8,transboundary
W-Msc-534049,Burnaia helicochorda,Animalia,Mollusca,Gastropoda,4522,2,transboundary
W-Msc-534051,Cerberilla incola,Animalia,Mollusca,Gastropoda,3108,2,transboundary
W-Msc-534052,Spurilla macleayi,Animalia,Mollusca,Gastropoda,2723,2,transboundary
W-Msc-534057,Austraeolis ornata,Animalia,Mollusca,Gastropoda,14487,8,transboundary
W-Msc-534062,Cratena lineata,Animalia,Mollusca,Gastropoda,20264,34,transboundary
W-Msc-534065,Echinopsole breviceratae,Animalia,Mollusca,Gastropoda,915,1,singlecountry
W-Msc-534066,Facelina hartleyi,Animalia,Mollusca,Gastropoda,1102,1,singlecountry
W-Msc-534068,Facelina newcombi,Animalia,Mollusca,Gastropoda,2228,2,transboundary
W-Msc-534071,Phyllodesmium macphersonae,Animalia,Mollusca,Gastropoda,12094,8,transboundary
W-Msc-534073,Phyllodesmium poindimiei,Animalia,Mollusca,Gastropoda,48472,41,transboundary
W-Msc-534076,Embletonia gracilis,Animalia,Mollusca,Gastropoda,126302,92,transboundary
W-Msc-534079,Trinchesia catachroma,Animalia,Mollusca,Gastropoda,1746,1,singlecountry
W-Msc-534084,Trinchesia thelmae,Animalia,Mollusca,Gastropoda,1670,1,singlecountry
W-Msc-534087,Trinchesia viridiana,Animalia,Mollusca,Gastropoda,835,1,singlecountry
W-Msc-534097,Amphioctopus aegina,Animalia,Mollusca,Cephalopoda,83885,57,transboundary
W-Msc-534126,Macrotritopus defilippi,Animalia,Mollusca,Cephalopoda,69387,115,transboundary
W-Msc-534185,Solariella peramabilis,Animalia,Mollusca,Gastropoda,4075,7,transboundary
W-Msc-534187,Tegula brunnea,Animalia,Mollusca,Gastropoda,721,2,transboundary
W-Msc-534190,Tegula funebralis,Animalia,Mollusca,Gastropoda,1682,3,transboundary
W-Msc-534194,Tegula pulligo,Animalia,Mollusca,Gastropoda,1637,2,transboundary
W-Msc-534197,Calliostoma annulatum,Animalia,Mollusca,Gastropoda,4840,3,transboundary
W-Msc-534360,Mitra tuberosa,Animalia,Mollusca,Gastropoda,18363,20,transboundary
W-Msc-534375,Berthella agassizii,Animalia,Mollusca,Gastropoda,23081,57,transboundary
W-Msc-534383,Jorunna funebris,Animalia,Mollusca,Gastropoda,67601,60,transboundary
W-Msc-534558,Callistoctopus macropus,Animalia,Mollusca,Cephalopoda,1256,8,transboundary
W-Msc-534728,Callistoctopus ornatus,Animalia,Mollusca,Cephalopoda,93872,93,transboundary
W-Msc-535841,Amphioctopus mototi,Animalia,Mollusca,Cephalopoda,14056,20,transboundary
W-Msc-536436,Anidolyta spongotheras,Animalia,Mollusca,Gastropoda,3875,3,transboundary
W-Msc-536542,Phestilla lugubris,Animalia,Mollusca,Gastropoda,82386,73,transboundary
W-Msc-536543,Phestilla melanobrachia,Animalia,Mollusca,Gastropoda,89720,86,transboundary
W-Msc-536574,Phyllidiella pustulosa,Animalia,Mollusca,Gastropoda,92652,91,transboundary
W-Msc-536617,Phyllidia elegans,Animalia,Mollusca,Gastropoda,70618,57,transboundary
W-Msc-536623,Phyllidia ocellata,Animalia,Mollusca,Gastropoda,73669,61,transboundary
W-Msc-536682,Semipallium flavicans,Animalia,Mollusca,Bivalvia,22756,22,transboundary
W-Msc-536684,Siliqua patula,Animalia,Mollusca,Bivalvia,3762,2,transboundary
W-Msc-536725,Phyllidiopsis annae,Animalia,Mollusca,Gastropoda,27774,21,transboundary
W-Msc-536817,Diaulula sandiegensis,Animalia,Mollusca,Gastropoda,15979,9,transboundary
W-Msc-536857,Tritonia odhneri,Animalia,Mollusca,Gastropoda,12174,8,transboundary
W-Msc-536876,Phidiana lottini,Animalia,Mollusca,Gastropoda,1406,2,transboundary
W-Msc-536893,Bathymargarites symplector,Animalia,Mollusca,Gastropoda,95487,27,transboundary
W-Msc-536895,Bruceiella globulus,Animalia,Mollusca,Gastropoda,78496,26,transboundary
W-Msc-536896,Fucaria striata,Animalia,Mollusca,Gastropoda,2372,3,transboundary
W-Msc-536901,Helicrenion reticulatum,Animalia,Mollusca,Gastropoda,49780,27,transboundary
W-Msc-536987,Haliella stenostoma,Animalia,Mollusca,Gastropoda,3954,5,transboundary
W-Msc-537016,Dendrodoris tuberculosa,Animalia,Mollusca,Gastropoda,93855,84,transboundary
W-Msc-539898,Iacra seychellarum,Animalia,Mollusca,Bivalvia,4506,19,transboundary
W-Msc-540692,Mactra isabelleana,Animalia,Mollusca,Bivalvia,502,2,transboundary
W-Msc-542155,Ostrea lurida,Animalia,Mollusca,Bivalvia,1168,4,transboundary
W-Msc-544977,Limifossor fratula,Animalia,Mollusca,Aplacophora,10267,10,transboundary
W-Msc-545005,Chaetoderma araucanae,Animalia,Mollusca,Aplacophora,1634,2,transboundary
W-Msc-545018,Chaetoderma hancocki,Animalia,Mollusca,Aplacophora,11925,10,transboundary
W-Msc-545029,Chaetoderma majusculum,Animalia,Mollusca,Aplacophora,385,5,transboundary
W-Msc-545036,Chaetoderma montereyense,Animalia,Mollusca,Aplacophora,2893,2,transboundary
W-Msc-545037,Chaetoderma nanulum,Animalia,Mollusca,Aplacophora,4353,4,transboundary
