iucn_spp_group,iucn_sid,class,iucn_sciname,am_sid,am_sciname,am_reviewed,am_sid_old,kingdom,redlist_category,iucn_sid_other
NA,NA,Phascolosomatidea,NA,ITS-154816,Aspidosiphon elegans,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154830,Aspidosiphon laevis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154838,Aspidosiphon zinni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154871,Lithacrosiphon cristatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154875,Lithacrosiphon maldivensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154880,Cloeosiphon aspergillus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154895,Phascolosoma scolops,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154914,Phascolosoma granulatum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154935,Phascolosoma noduliferum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154939,Phascolosoma pacificum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Phascolosomatidea,NA,ITS-154962,Phascolosoma stephensoni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Not assigned,NA,ITS-156744,Barentsia gracilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Crinoidea,NA,ITS-158550,Comactinia echinoptera,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Crinoidea,NA,ITS-158563,Analcidometra armata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Crinoidea,NA,ITS-158580,Florometra serratissima,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Crinoidea,NA,ITS-158582,Florometra asperrima,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Crinoidea,NA,ITS-158597,Psathyrometra fragilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Crinoidea,NA,ITS-158600,Retiometra alascana,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Aves,NA,ITS-176613,Actitis hypoleucos,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-181145,Hepomadus tener,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-202619,Ampelisca bicarinata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-202761,Peramphithoe femorata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-202810,Ampithoe ramondi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-202965,Acontiostoma marionis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-202969,Adeliella laticornis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-202991,Stomacontion pepinii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-203013,Bathyschraderia magnifica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-203649,Upogebia acanthura,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-205907,Canthocalanus pauper,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-206253,Scalpellum scalpellum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-206258,Balanus spongicola,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-206259,Acasta spongites,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-206260,Megabalanus tintinnabulum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-206262,Elminius kingii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-206282,Lernaeodiscus ingolfi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-206394,Hoplopheonoides obesa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-206395,Cymadusa filosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-206422,Atylus vedlomensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-206433,Siphonoecetes striatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-206533,Eurythenes obesus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-206589,Phronima stebbingi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-331708,Calanopia elliptica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-550409,Centropages orsinii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-550410,Labidocera acuta,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-550413,Acartia erythraea,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Maxillopoda,NA,ITS-550435,Tortanus forcipatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551516,Aristeus mabahissae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551518,Parahepomadus vaubani,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551527,Austropenaeus nitidus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551529,Bentheogennema stephenseni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551530,Benthesicymus altus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551533,Benthesicymus laciniatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551534,Benthesicymus investigatoris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551535,Benthesicymus seymouri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551537,Benthesicymus tanneri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551538,Benthesicymus tirmiziae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551539,Benthesicymus urinator,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551543,Gennadas gilchristi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551544,Gennadas incertus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551548,Gennadas sordidus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551549,Gennadas tinayrei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551551,Lucifer chacei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551552,Lucifer hanseni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551570,Farfantepenaeus aztecus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551572,Farfantepenaeus brevirostris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551573,Farfantepenaeus californiensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551574,Farfantepenaeus duorarum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551575,Farfantepenaeus notialis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551576,Farfantepenaeus paulensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551577,Farfantepenaeus subtilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551578,Fenneropenaeus chinensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551579,Fenneropenaeus indicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551580,Fenneropenaeus merguiensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551581,Fenneropenaeus penicillatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551585,Funchalia taaningi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551587,Heteropenaeus longimanus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551588,Marsupenaeus japonicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551589,Melicertus canaliculatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551590,Melicertus kerathurus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551591,Melicertus longistylus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551592,Melicertus marginatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551593,Melicertus plebejus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551594,Metapenaeopsis aegyptia,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551597,Metapenaeopsis beebei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551598,Metapenaeopsis ceylonica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551599,Metapenaeopsis commensalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551602,Metapenaeopsis difficilis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551603,Metapenaeopsis distincta,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551606,Metapenaeopsis evermanni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551609,Metapenaeopsis gaillardi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551610,Metapenaeopsis gallensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551617,Metapenaeopsis mannarensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551620,Metapenaeopsis menoui,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551629,Metapenaeopsis quinquedentata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551632,Metapenaeopsis sibogae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551633,Metapenaeopsis sinica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551638,Metapenaeopsis tarawensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551642,Metapenaeopsis velutina,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551654,Parapenaeus murrayi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551657,Pelagopenaeus balboae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551658,Penaeopsis balssi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551659,Penaeopsis eduardoi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551660,Penaeopsis jerryi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551661,Rimapenaeus byrdi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551662,Rimapenaeus constrictus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551663,Rimapenaeus faoe,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551664,Rimapenaeus fuscina,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551665,Rimapenaeus pacificus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551666,Rimapenaeus similis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551668,Trachypenaeopsis mobilispinis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551669,Trachypenaeopsis richtersii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551672,Trachysalambria brevisuturae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551673,Trachysalambria curvirostris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551678,Litopenaeus occidentalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551680,Litopenaeus setiferus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551682,Litopenaeus vannamei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551684,Megokris granulosus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551686,Megokris sedili,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551687,Melicertus latisulcatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551688,Metapenaeopsis provocatoria,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551706,Sicyonia affinis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551707,Sicyonia aliaffinis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551709,Sicyonia bispinosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551710,Sicyonia curvirostris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551711,Sicyonia disdorsalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551714,Sicyonia fallax,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551718,Sicyonia inflexa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551720,Sicyonia laevis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551722,Sicyonia martini,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551728,Sicyonia picta,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551732,Sicyonia truncata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551974,Gordonella kensleyi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551975,Gordonella paravillosa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551978,Haliporoides cristatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551981,Haliporus thetis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551983,Hymenopenaeus doris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551986,Hymenopenaeus halli,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551987,Hymenopenaeus neptunus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551988,Hymenopenaeus nereus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551989,Hymenopenaeus obliquirostris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551990,Hymenopenaeus propinquus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551992,Mesopenaeus brucei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551993,Mesopenaeus mariae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551997,Solenocera alticarinata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-551999,Solenocera australiana,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552002,Solenocera comata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552007,Solenocera melantho,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552011,Solenocera rathbuni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552047,Sergia challengeri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552053,Sergia laminata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552057,Sergia potens,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552060,Sergia regalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552062,Sergia talismani,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552838,Callianassa japonica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552848,Neotrypaea gigas,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552849,Neotrypaea californiensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552860,Neocallichirus grandimana,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552889,Trypaea australiensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552897,Glypturus armatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552955,Jasus paulensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-552959,Justitia mauritiana,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-553002,Scyllarides deceptor,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-553020,Scyllarus batei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-553070,Upogebia wuhsienweni,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Aves,NA,ITS-554453,Thalassarche melanophris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Cephalopoda,NA,ITS-556336,Alluroteuthis antarcticus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Eucycliophora,NA,ITS-563986,Symbion pandora,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-564706,Axiopsis consobrina,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-564709,Axiopsis serratifrons,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-564718,Bouvieraxius rudis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-564719,Bouvieraxius springeri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-564720,Calaxius acutirostris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-564771,Neaxius acanthus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-564778,Parascytoleptus tridens,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-564810,Ambiaxius alcocki,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Gastropoda,NA,ITS-567355,Chicoreus pomum,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Ostracoda,NA,ITS-591714,Halocypris inflata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612224,Anchistus custoides,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612225,Anchistus custos,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612226,Anchistus demani,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612227,Anchistus gravieri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612228,Anchistus miersi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612230,Anchistus pectinis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612240,Conchodytes meleagrinae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612243,Conchodytes tridacnae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612245,Coralliocaris graminea,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612247,Coralliocaris nudirostris,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612249,Coralliocaris superba,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612251,Coralliocaris viridis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612259,Dasycaris symbiotes,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612260,Dasycaris zanzibarica,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612266,Fennera chacei,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612271,Hamodactylus noumeae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612274,Harpiliopsis beaupresii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612275,Harpiliopsis depressa,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612276,Harpiliopsis spinigera,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612277,Ischnopontonia lophos,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612278,Isopontonia platycheles,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612309,Palaemonella crosnieri,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612312,Palaemonella lata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612313,Palaemonella pottsi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612315,Palaemonella rotumana,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612316,Palaemonella spinulata,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612317,Palaemonella tenuipes,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612322,Paranchistus pycnodontae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612327,Periclimenaeus arabicus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612330,Periclimenaeus bidentatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612339,Periclimenaeus hecate,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612346,Periclimenaeus nobilii,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612353,Periclimenaeus rastrifer,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612367,Periclimenaeus tuamotae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612373,Periclimenes affinis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612377,Periclimenes alcocki,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612378,Periclimenes aleator,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612380,Laomenes amboinensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612382,Cuapetes amymone,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612387,Periclimenes attenuatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612391,Periclimenes brevicarpalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612402,Periclimenes commensalis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612418,Cuapetes elegans,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612424,Periclimenes foveolatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612428,Periclimenes gonioporae,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612435,Periclimenes hertwigi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612436,Sandimenes hirsutus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612437,Ancylomenes holthuisi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612439,Periclimenes imperator,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612440,Periclimenes incertus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612443,Periclimenes inornatus,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612449,Periclimenes kempi,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612451,Cuapetes kororensis,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612453,Periclimenes lanipes,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612454,Periclimenes latipollex,NA,NA,ANIMALIA,aquamaps_only,NA
NA,NA,Malacostraca,NA,ITS-612464,Periclimenes madreporae,NA,NA,ANIMALIA,aquamaps_only,NA
