kingdom,phylum,class_iucn,iucn_sid,iucn_sciname,iucn_sid_other,redlist_category,am_sid,am_sciname,class_am,am_sid_old
ANIMALIA,Chordata,Actinopterygii,18256560,Echiostoma barbatum,NA,LC,Fis-33821,Echiostoma barbatum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,198623,Cataetyx laticeps,NA,LC,Fis-33837,Cataetyx laticeps,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154748,Lophius vomerinus,NA,NT,Fis-33842,Lophius vomerinus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190321,Diaphus garmani,NA,LC,Fis-33845,Diaphus garmani,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154878,Pomacentrus smithi,NA,LC,Fis-33852,Pomacentrus smithi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154888,Pomacentrus wardi,NA,LC,Fis-33854,Pomacentrus wardi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,155084,Champsodon capensis,NA,LC,Fis-33858,Champsodon capensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,16545250,Psenes arafurensis,NA,LC,Fis-33860,Psenes arafurensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,67855975,Synodus tectus,NA,LC,Fis-33869,Synodus tectus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,15147860,Bathylaco nigricans,NA,LC,Fis-34027,Bathylaco nigricans,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,15147965,Bathyprion danae,NA,LC,Fis-34030,Bathyprion danae,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,155031,Callionymus whiteheadi,NA,DD,Fis-34055,Callionymus whiteheadi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21112742,Zu elongatus,NA,LC,Fis-34086,Zu elongatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,67856062,Synodus usitatus,NA,LC,Fis-34109,Synodus usitatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,67855905,Synodus rubromarmoratus,NA,LC,Fis-34110,Synodus rubromarmoratus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,67855363,Synodus oculeus,NA,LC,Fis-34111,Synodus oculeus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,67854712,Synodus macrocephalus,NA,LC,Fis-34112,Synodus macrocephalus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190265,Bathytroctes microlepis,NA,LC,Fis-34147,Bathytroctes microlepis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69592071,Serranocirrhitus latus,NA,LC,Fis-34149,Serranocirrhitus latus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,15148964,Leptoderma macrops,NA,LC,Fis-34199,Leptoderma macrops,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190298,Photostylus pycnopterus,NA,LC,Fis-34206,Photostylus pycnopterus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,178062,Centropomus armatus,NA,LC,Fis-34247,Centropomus armatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,178065,Centropomus robalito,NA,LC,Fis-34250,Centropomus robalito,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,178066,Centropomus unionensis,NA,LC,Fis-34253,Centropomus unionensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183996,Cynoscion phoxocephalus,NA,LC,Fis-34265,Cynoscion phoxocephalus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,193130,Eviota smaragdus,NA,LC,Fis-34368,Eviota smaragdus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190264,Rouleina maderensis,NA,LC,Fis-34410,Rouleina maderensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154801,Talismania mekistonema,NA,LC,Fis-34440,Talismania mekistonema,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,60469249,Barbantus elongatus,NA,DD,Fis-34474,Barbantus elongatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,18155939,Holtbyrnia anomala,NA,LC,Fis-34480,Holtbyrnia anomala,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,18155943,Holtbyrnia macrops,NA,LC,Fis-34502,Holtbyrnia macrops,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,57453720,Maulisia argipalla,NA,LC,Fis-34595,Maulisia argipalla,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190217,Platytroctes apus,NA,LC,Fis-34615,Platytroctes apus,Actinopterygii,NA
ANIMALIA,Chordata,Chondrichthyes,60093,Urolophus flavomosaicus,NA,LC,Fis-34717,Urolophus flavomosaicus,Elasmobranchii,NA
ANIMALIA,Chordata,Actinopterygii,190130,Argyripnus atlanticus,NA,LC,Fis-34764,Argyripnus atlanticus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132906,Astronesthes caulophorus,NA,LC,Fis-34774,Astronesthes caulophorus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,18256447,Astronesthes gemmifer,NA,DD,Fis-34776,Astronesthes gemmifer,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190229,Astronesthes leucopogon,NA,LC,Fis-34777,Astronesthes leucopogon,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132914,Astronesthes micropogon,NA,LC,Fis-34778,Astronesthes micropogon,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190203,Chauliodus danae,NA,LC,Fis-34785,Chauliodus danae,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132976,Chauliodus minimus,NA,LC,Fis-34786,Chauliodus minimus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132928,Bathophilus brevis,NA,LC,Fis-34790,Bathophilus brevis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132953,Bathophilus pawneei,NA,LC,Fis-34792,Bathophilus pawneei,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,60469375,Bathophilus schizochirus,NA,LC,Fis-34793,Bathophilus schizochirus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,47165099,Eustomias arborifer,NA,LC,Fis-34799,Eustomias arborifer,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,47165158,Eustomias bigelowi,NA,LC,Fis-34800,Eustomias bigelowi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,18256726,Eustomias braueri,NA,DD,Fis-34803,Eustomias braueri,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132986,Eustomias enbarbatus,NA,LC,Fis-34805,Eustomias enbarbatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132989,Eustomias fissibarbis,NA,LC,Fis-34806,Eustomias fissibarbis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,60470395,Eustomias kreffti,NA,LC,Fis-34808,Eustomias kreffti,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,47165317,Eustomias longibarba,NA,LC,Fis-34810,Eustomias longibarba,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,47165363,Eustomias macrurus,NA,LC,Fis-34812,Eustomias macrurus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21133003,Eustomias melanonema,NA,LC,Fis-34813,Eustomias melanonema,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190434,Eustomias melanostigma,NA,LC,Fis-34814,Eustomias melanostigma,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,18256943,Eustomias obscurus,NA,LC,Fis-34815,Eustomias obscurus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21133006,Eustomias patulus,NA,DD,Fis-34816,Eustomias patulus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,60470422,Eustomias simplex,NA,LC,Fis-34818,Eustomias simplex,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,60470425,Eustomias spherulifer,NA,LC,Fis-34819,Eustomias spherulifer,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,60470440,Eustomias tenisoni,NA,DD,Fis-34820,Eustomias tenisoni,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190256,Eustomias tetranema,NA,DD,Fis-34821,Eustomias tetranema,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,155036,Caulolatilus hubbsi,NA,LC,Fis-34843,Caulolatilus hubbsi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132898,Aristostomias polydactylus,NA,LC,Fis-34847,Aristostomias polydactylus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190353,Aristostomias tittmanni,NA,LC,Fis-34848,Aristostomias tittmanni,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132901,Aristostomias xenostoma,NA,LC,Fis-34849,Aristostomias xenostoma,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188542,Abudefduf natalensis,NA,LC,Fis-34853,Abudefduf natalensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188560,Amblyglyphidodon flavilatus,NA,LC,Fis-34858,Amblyglyphidodon flavilatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188470,Amphiprion allardi,NA,LC,Fis-34859,Amphiprion allardi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188320,Amphiprion bicinctus,NA,LC,Fis-34860,Amphiprion bicinctus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188507,Amphiprion chagosensis,NA,LC,Fis-34861,Amphiprion chagosensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,13462491,Bathysaurus ferox,NA,LC,Fis-34863,Bathysaurus ferox,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188508,Amphiprion fuscocaudatus,NA,LC,Fis-34864,Amphiprion fuscocaudatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,195001,Bathysaurus mollis,NA,LC,Fis-34865,Bathysaurus mollis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188483,Chromis albomaculata,NA,LC,Fis-34872,Chromis albomaculata,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188423,Chromis alleni,NA,LC,Fis-34873,Chromis alleni,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188344,Amphiprion omanensis,NA,LC,Fis-34875,Amphiprion omanensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188327,Chromis flavipectoralis,NA,LC,Fis-34877,Chromis flavipectoralis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,15598621,Diaphus bertelseni,NA,LC,Fis-34887,Diaphus bertelseni,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,188552,Amphiprion akindynos,NA,LC,Fis-34928,Amphiprion akindynos,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,20662040,Kryptophanaron alfredi,NA,LC,Fis-34956,Kryptophanaron alfredi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,19899,Sanopus splendidus,NA,EN,Fis-34961,Sanopus splendidus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,20664658,Ogcocephalus rostellum,NA,LC,Fis-34964,Ogcocephalus rostellum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190136,Ogcocephalus pantostictus,NA,LC,Fis-34965,Ogcocephalus pantostictus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,196681,Ogcocephalus declivirostris,NA,LC,Fis-34966,Ogcocephalus declivirostris,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,16503587,Lepophidium staurophor,NA,LC,Fis-34976,Lepophidium staurophor,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,185919,Gramma linki,NA,LC,Fis-35002,Gramma linki,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,185920,Gramma melacara,NA,LC,Fis-35003,Gramma melacara,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,186025,Lipogramma anabantoides,NA,LC,Fis-35004,Lipogramma anabantoides,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,186024,Lipogramma evides,NA,LC,Fis-35005,Lipogramma evides,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,186023,Lipogramma flavescens,NA,DD,Fis-35006,Lipogramma flavescens,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,186021,Lipogramma klayi,NA,LC,Fis-35007,Lipogramma klayi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154741,Girella simplicidens,NA,LC,Fis-35068,Girella simplicidens,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,185932,Apogon mosavi,NA,LC,Fis-35154,Apogon mosavi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,190197,Diaphus mollis,NA,LC,Fis-35155,Diaphus mollis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,155059,Gillellus healae,NA,LC,Fis-35175,Gillellus healae,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,46104071,Hypsoblennius invemar,NA,LC,Fis-35176,Hypsoblennius invemar,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,185941,Barbulifer antennatus,NA,LC,Fis-35178,Barbulifer antennatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,155304,Pomacentrus milleri,NA,LC,Fis-35210,Pomacentrus milleri,Actinopterygii,NA
ANIMALIA,Chordata,Chondrichthyes,161372,Bathyraja andriashevi,NA,LC,Fis-35261,Bathyraja andriashevi,Elasmobranchii,NA
ANIMALIA,Chordata,Chondrichthyes,161444,Bathyraja tzinovskii,NA,LC,Fis-35262,Bathyraja tzinovskii,Elasmobranchii,NA
ANIMALIA,Chordata,Actinopterygii,67869958,Myripristis chryseres,NA,LC,Fis-35266,Myripristis chryseres,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154695,Luzonichthys earlei,NA,LC,Fis-35267,Luzonichthys earlei,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,193203,Valenciennea parva,NA,LC,Fis-35274,Valenciennea parva,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,67853390,Synodus dermatogenys,NA,LC,Fis-35278,Synodus dermatogenys,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69584098,Belonoperca chabanaudi,NA,LC,Fis-35279,Belonoperca chabanaudi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,165699,Chaetodon daedalma,NA,LC,Fis-35296,Chaetodon daedalma,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,18510,Pseudochromis pesi,NA,VU,Fis-35299,Pseudochromis pesi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69128053,Gunnellichthys curiosus,NA,LC,Fis-35306,Gunnellichthys curiosus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69128289,Gunnellichthys monostigma,NA,LC,Fis-35307,Gunnellichthys monostigma,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69592095,Trachypoma macracanthus,NA,LC,Fis-35319,Trachypoma macracanthus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69128541,Nemateleotris helfrichi,NA,LC,Fis-35336,Nemateleotris helfrichi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,193204,Trimma taylori,NA,LC,Fis-35338,Trimma taylori,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,67871071,Myripristis randalli,NA,LC,Fis-35339,Myripristis randalli,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,193148,Trimma tevegae,NA,LC,Fis-35340,Trimma tevegae,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,193209,Vanderhorstia ornatissima,NA,LC,Fis-35354,Vanderhorstia ornatissima,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69588014,Plectranthias fourmanoiri,NA,LC,Fis-35357,Plectranthias fourmanoiri,Actinopterygii,NA
ANIMALIA,Chordata,Chondrichthyes,70686656,Myliobatis tenuicaudatus,NA,LC,Fis-35371,Myliobatis tenuicaudatus,Elasmobranchii,NA
ANIMALIA,Chordata,Actinopterygii,69538576,Upeneus francisi,NA,LC,Fis-35372,Upeneus francisi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154819,Hoplolatilus fourmanoiri,NA,LC,Fis-35380,Hoplolatilus fourmanoiri,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69584519,Liopropoma lemniscatum,NA,LC,Fis-35390,Liopropoma lemniscatum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69585696,Liopropoma tonstrinum,NA,LC,Fis-35394,Liopropoma tonstrinum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154730,Luzonichthys williamsi,NA,LC,Fis-35398,Luzonichthys williamsi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,67853408,Synodus doaki,NA,LC,Fis-35406,Synodus doaki,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,178904,Forsterygion lapillum,NA,LC,Fis-35422,Forsterygion lapillum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,154704,Johnius laevis,NA,DD,Fis-35480,Johnius laevis,Actinopterygii,NA
ANIMALIA,Chordata,Chondrichthyes,60198,Mobula munkiana,NA,NT,Fis-35513,Mobula munkiana,Elasmobranchii,NA
ANIMALIA,Chordata,Chondrichthyes,60199,Mobula tarapacana,NA,VU,Fis-35514,Mobula tarapacana,Elasmobranchii,NA
ANIMALIA,Chordata,Chondrichthyes,161423,Narcine vermiculatus,NA,NT,Fis-35520,Narcine vermiculatus,Elasmobranchii,NA
ANIMALIA,Chordata,Chondrichthyes,60130,Rhinoptera steindachneri,NA,NT,Fis-35536,Rhinoptera steindachneri,Elasmobranchii,NA
ANIMALIA,Chordata,Chondrichthyes,161730,Urotrygon munda,NA,DD,Fis-35538,Urotrygon munda,Elasmobranchii,NA
ANIMALIA,Chordata,Chondrichthyes,161747,Urotrygon nana,NA,DD,Fis-35539,Urotrygon nana,Elasmobranchii,NA
ANIMALIA,Chordata,Actinopterygii,183982,Argentina aliceae,NA,LC,Fis-35552,Argentina aliceae,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69592060,Selenanthias myersi,NA,LC,Fis-35561,Selenanthias myersi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,184007,Atherinella eriarcha,NA,LC,Fis-35563,Atherinella eriarcha,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,68000633,Limnichthys fasciatus,NA,LC,Fis-35565,Limnichthys fasciatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183506,Porichthys analis,NA,LC,Fis-35575,Porichthys analis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183494,Porichthys ephippiatus,NA,LC,Fis-35576,Porichthys ephippiatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183760,Porichthys greenei,NA,LC,Fis-35577,Porichthys greenei,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183779,Porichthys mimeticus,NA,LC,Fis-35578,Porichthys mimeticus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183891,Prognichthys tringa,NA,LC,Fis-35610,Prognichthys tringa,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183620,Anisotremus taeniatus,NA,LC,Fis-35611,Anisotremus taeniatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,184023,Conodon serrifer,NA,LC,Fis-35613,Conodon serrifer,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183617,Haemulon sexfasciatum,NA,LC,Fis-35617,Haemulon sexfasciatum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,155016,Orthopristis reddingi,NA,LC,Fis-35618,Orthopristis reddingi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183675,Eucinostomus currani,NA,LC,Fis-35619,Eucinostomus currani,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183835,Eucinostomus entomelas,NA,LC,Fis-35620,Eucinostomus entomelas,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183595,Hyporhamphus gilli,NA,LC,Fis-35622,Hyporhamphus gilli,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,46086355,Gunnellichthys viridescens,NA,LC,Fis-35634,Gunnellichthys viridescens,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183718,Physiculus nematopus,NA,LC,Fis-35643,Physiculus nematopus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,21132622,Serranus sanctaehelenae,NA,LC,Fis-35644,Serranus sanctaehelenae,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,60481655,Mesobius berryi,NA,LC,Fis-35659,Mesobius berryi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183377,Lepophidium negropinna,NA,LC,Fis-35677,Lepophidium negropinna,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183998,Ophidion iris,NA,LC,Fis-35678,Ophidion iris,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183812,Odontoscion xanthops,NA,LC,Fis-35696,Odontoscion xanthops,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183989,Menticirrhus paitensis,NA,LC,Fis-35698,Menticirrhus paitensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183380,Larimus pacificus,NA,LC,Fis-35700,Larimus pacificus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183386,Larimus effulgens,NA,LC,Fis-35701,Larimus effulgens,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,184032,Larimus acclivis,NA,LC,Fis-35702,Larimus acclivis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183342,Isopisthus remifer,NA,LC,Fis-35703,Isopisthus remifer,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183248,Cynoscion nannus,NA,LC,Fis-35707,Cynoscion nannus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183639,Paralonchurus goodei,NA,LC,Fis-35721,Paralonchurus goodei,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,184019,Stellifer illecebrosus,NA,LC,Fis-35723,Stellifer illecebrosus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183569,Stellifer mancorensis,NA,LC,Fis-35724,Stellifer mancorensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183843,Umbrina bussingi,NA,LC,Fis-35729,Umbrina bussingi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,184038,Umbrina xanti,NA,LC,Fis-35733,Umbrina xanti,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183508,Synodus evermanni,NA,LC,Fis-35747,Synodus evermanni,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183704,Synodus scituliceps,NA,LC,Fis-35750,Synodus scituliceps,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183622,Synodus sechurae,NA,LC,Fis-35751,Synodus sechurae,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183398,Diplectrum eumelum,NA,LC,Fis-35774,Diplectrum eumelum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183304,Diplectrum euryplectrum,NA,LC,Fis-35775,Diplectrum euryplectrum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183230,Diplectrum labarum,NA,LC,Fis-35776,Diplectrum labarum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183809,Diplectrum rostrum,NA,LC,Fis-35778,Diplectrum rostrum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183712,Paralabrax auroguttatus,NA,DD,Fis-35780,Paralabrax auroguttatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183343,Paralabrax loro,NA,DD,Fis-35781,Paralabrax loro,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183206,Diplectrum pacificum,NA,LC,Fis-35783,Diplectrum pacificum,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183370,Astroscopus zephyreus,NA,LC,Fis-35790,Astroscopus zephyreus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69583460,Pseudoplesiops rosae,NA,LC,Fis-35792,Pseudoplesiops rosae,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69583442,Pseudochromis tapeinosoma,NA,LC,Fis-35794,Pseudochromis tapeinosoma,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69583414,Pseudochromis cyanotaenia,NA,LC,Fis-35795,Pseudochromis cyanotaenia,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,183423,Serranus psittacinus,NA,LC,Fis-35802,Serranus psittacinus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,155318,Serranus atricauda,NA,DD,Fis-35840,Serranus atricauda,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,166138,Bostrychus sinensis,NA,LC,Fis-35863,Bostrychus sinensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,11030,Knipowitschia caucasica,NA,LC,Fis-35869,Knipowitschia caucasica,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69584035,Aporops bilinearis,NA,LC,Fis-35933,Aporops bilinearis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69583420,Pseudochromis jamesi,NA,LC,Fis-35935,Pseudochromis jamesi,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69583454,Pseudoplesiops howensis,NA,LC,Fis-35940,Pseudoplesiops howensis,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69583457,Pseudoplesiops revellei,NA,LC,Fis-35941,Pseudoplesiops revellei,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69588900,Plectranthias megalophthalmus,NA,LC,Fis-35957,Plectranthias megalophthalmus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69588906,Plectranthias nanus,NA,LC,Fis-35958,Plectranthias nanus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,166893,Ambassis vachellii,NA,LC,Fis-35964,Ambassis vachellii,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,60470089,Danacetichthys galathenus,NA,DD,Fis-35981,Danacetichthys galathenus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,46088346,Siganus canaliculatus,NA,LC,Fis-3828,Siganus canaliculatus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,69738933,Siganus vulpinus,NA,LC,Fis-4223,Siganus vulpinus,Actinopterygii,NA
ANIMALIA,Chordata,Actinopterygii,155157,Atrobucca kyushini,NA,DD,Fis-46921,Atrobucca kyushini,Actinopterygii,NA
